latitude,longitude,elevation,year,month,day,hour,minute,second,horizon,
33.13770146711804,67.61193473607794,411.74736105102335,2019, 5, 14, 1, 22, 59.99998480081558,0,
30.470898824349756,70.69005520707331,411.32255300912226,2019, 5, 14, 1, 23, 59.999981224536896,0,
27.72273614592941,73.58925082098543,410.92884353411733,2019, 5, 14, 1, 25, 1.7881393432617188e-05,0,
24.905468795560047,76.33269514578419,410.5782238155608,2019, 5, 14, 1, 26, 1.430511474609375e-05,0,
22.029872630448917,78.94203394395561,410.28207061354067,2019, 5, 14, 1, 27, 1.0728836059570312e-05,0,
19.105485834585725,81.43734814911653,410.0509121142483,2019, 5, 14, 1, 28, 7.152557373046875e-06,0,
16.140820722176706,83.83724166719232,409.89420672580275,2019, 5, 14, 1, 29, 3.5762786865234375e-06,0,
13.143554548234697,86.15899366573666,409.82014095694683,2019, 5, 14, 1, 30, 0.0,0,
10.120698525307914,88.41874905873962,409.83545029696256,2019, 5, 14, 1, 30, 59.99999642372131,0,
7.078747633572161,90.6317248242894,409.9452668741996,2019, 5, 14, 1, 31, 59.99999284744263,0,
4.023814562412133,92.81242374507121,410.1529971543949,2019, 5, 14, 1, 32, 59.99998927116394,0,
0.9617514141926429,94.97484895967796,410.46023233525875,2019, 5, 14, 1, 33, 59.999985694885254,0,
-2.101737136448069,97.13271727602186,410.8666934152668,2019, 5, 14, 1, 34, 59.99998211860657,0,
-5.160987612514402,99.2996725094986,411.3702125495148,2019, 5, 14, 1, 36, 1.8775463104248047e-05,0,
-8.21026251226113,101.48949094155844,411.96674901150595,2019, 5, 14, 1, 37, 1.519918441772461e-05,0,
-11.243653262097725,103.71630176189609,412.6504446870741,2019, 5, 14, 1, 38, 1.1622905731201172e-05,0,
-14.254956684365947,105.99479403239793,413.41371125766966,2019, 5, 14, 1, 39, 8.046627044677734e-06,0,
-17.237552128177278,108.34043113117318,414.2473521680561,2019, 5, 14, 1, 40, 4.470348358154297e-06,0,
-20.18426330557369,110.76966076345008,415.14071497945883,2019, 5, 14, 1, 41, 8.940696716308594e-07,0,
-23.087203386551018,113.30011481162578,416.0818713012224,2019, 5, 14, 1, 41, 59.999997317790985,0,
-25.93760028528166,115.95078573670236,417.0578206635639,2019, 5, 14, 1, 42, 59.9999937415123,0,
-28.7256000612069,118.74215712217188,418.05471426653446,2019, 5, 14, 1, 43, 59.99999016523361,0,
-31.440048321013183,121.69625280194037,419.0580942177801,2019, 5, 14, 1, 44, 59.999986588954926,0,
-34.06825305093783,124.83655102713058,420.05314365642647,2019, 5, 14, 1, 45, 59.99998301267624,0,
-36.5957382758408,128.18768538762077,421.0249430508396,2019, 5, 14, 1, 46, 59.99997943639755,0,
-39.006008945741826,131.77483254972134,421.9587285600089,2019, 5, 14, 1, 48, 1.609325408935547e-05,0,
-41.28035026556764,135.62263697658057,422.84014412226975,2019, 5, 14, 1, 49, 1.2516975402832031e-05,0,
-43.397737141327696,139.7535658682075,423.6554921472257,2019, 5, 14, 1, 50, 8.940696716308594e-06,0,
-45.334895439363564,144.1855203352127,424.39196602007286,2019, 5, 14, 1, 51, 5.364418029785156e-06,0,
-47.06663474741474,148.92870261217743,425.03786998939455,2019, 5, 14, 1, 52, 1.7881393432617188e-06,0,
-48.56654700449289,153.9818834108987,425.5828190424084,2019, 5, 14, 1, 52, 59.99999821186066,0,
-49.80815668402208,159.32854499314317,426.01791622372247,2019, 5, 14, 1, 53, 59.99999463558197,0,
-50.766537918200854,164.93375798756654,426.3359046300884,2019, 5, 14, 1, 54, 59.999991059303284,0,
-51.420288676017975,170.7429418145532,426.5312917513801,2019, 5, 14, 1, 55, 59.9999874830246,0,
-51.75359234445586,176.68360048734016,426.6004442785414,2019, 5, 14, 1, 56, 59.99998390674591,0,
-51.75796633543285,-177.32948917955656,426.5416519590556,2019, 5, 14, 1, 57, 59.999980330467224,0,
-51.433279876854286,-171.38624875808495,426.3551593776363,2019, 5, 14, 1, 59, 1.6987323760986328e-05,0,
-50.78777064913511,-165.5721655658495,426.0431660966286,2019, 5, 14, 2, 0, 1.341104507446289e-05,0,
-49.837052179859434,-159.96018357873416,425.60979304430793,2019, 5, 14, 2, 1, 9.834766387939453e-06,0,
-48.60238194804977,-154.6054355326282,425.0610181100245,2019, 5, 14, 2, 2, 6.258487701416016e-06,0,
-47.108603071829116,-149.54340726313387,424.4045802019152,2019, 5, 14, 2, 3, 2.682209014892578e-06,0,
-45.382163281614176,-144.79110478342525,423.6498537362566,2019, 5, 14, 2, 3, 59.99999910593033,0,
-43.449485308625256,-140.35014101740268,422.80769532949677,2019, 5, 14, 2, 4, 59.99999552965164,0,
-41.33580294113999,-136.21058529162303,421.8902650022033,2019, 5, 14, 2, 5, 59.999991953372955,0,
-39.064450235313835,-132.35470785597548,420.91082464865696,2019, 5, 14, 2, 6, 59.99998837709427,0,
-36.656521108740215,-128.76013548326762,419.8835169500296,2019, 5, 14, 2, 7, 59.99998480081558,0,
-34.13079518344495,-125.40225258586264,418.82312830594464,2019, 5, 14, 2, 8, 59.999981224536896,0,
-31.503832404877137,-122.25587784913522,417.7448389929488,2019, 5, 14, 2, 10, 1.7881393432617188e-05,0,
-28.79017240630378,-119.29635229120129,416.66396915117315,2019, 5, 14, 2, 11, 1.430511474609375e-05,0,
-26.002559801417735,-116.5001532384613,415.5957142015426,2019, 5, 14, 2, 12, 1.0728836059570312e-05,0,
-23.15219745170421,-113.84520870967098,414.5548888693988,2019, 5, 14, 2, 13, 7.152557373046875e-06,0,
-20.24898225149999,-111.31098603830358,413.5556737197105,2019, 5, 14, 2, 14, 3.5762786865234375e-06,0,
-17.301724263514917,-108.87844567175593,412.61137329318564,2019, 5, 14, 2, 15, 0.0,0,
-14.318343911210194,-106.52991228060237,411.73418977894244,2019, 5, 14, 2, 15, 59.99999642372131,0,
-11.30604726483865,-104.24889918022522,410.9350166654527,2019, 5, 14, 2, 16, 59.99999284744263,0,
-8.271481457210104,-102.0199087868554,410.2232564893265,2019, 5, 14, 2, 17, 59.99998927116394,0,
-5.220873278975042,-99.82822244038265,409.6066663728744,2019, 5, 14, 2, 18, 59.999985694885254,0,
-2.160154448375912,-97.65968791854378,409.0912345124993,2019, 5, 14, 2, 19, 59.99998211860657,0,
0.9049248601639907,-95.5005039831066,408.68108992349534,2019, 5, 14, 2, 21, 1.8775463104248047e-05,0,
3.968678242963373,-93.33701483892625,408.3784488012856,2019, 5, 14, 2, 22, 1.519918441772461e-05,0,
7.0253882697758545,-91.15548976705603,408.1835946565521,2019, 5, 14, 2, 23, 1.1622905731201172e-05,0,
10.069189932201395,-88.94191680550051,408.09489805672087,2019, 5, 14, 2, 24, 8.046627044677734e-06,0,
13.093959549341085,-86.68178778294526,408.1088711980647,2019, 5, 14, 2, 25, 4.470348358154297e-06,0,
16.09319313084362,-84.35988357726967,408.22025785715755,2019, 5, 14, 2, 26, 8.940696716308594e-07,0,
19.059872554702675,-81.96006034328833,408.42215642105396,2019, 5, 14, 2, 26, 59.999997317790985,0,
21.98631592508806,-79.46504227465405,408.70617331793693,2019, 5, 14, 2, 27, 59.9999937415123,0,
24.86400876625302,-76.8562317721551,409.062603557354,2019, 5, 14, 2, 28, 59.99999016523361,0,
27.683413455233627,-74.11355593117385,409.4806345662892,2019, 5, 14, 2, 29, 59.999986588954926,0,
30.433755859241405,-71.21538003823983,409.94856908581966,2019, 5, 14, 2, 30, 59.99998301267624,0,
33.102791069524926,-68.13853535218752,410.4540625797705,2019, 5, 14, 2, 31, 59.99997943639755,0,
35.67655688110091,-64.85852831115464,410.9843707650471,2019, 5, 14, 2, 33, 1.609325408935547e-05,0,
38.13911997515212,-61.35004127096294,411.5266002565799,2019, 5, 14, 2, 34, 1.2516975402832031e-05,0,
40.472368218794834,-57.587816964986445,412.06796288183745,2019, 5, 14, 2, 35, 8.940696716308594e-06,0,
42.65585973220448,-53.54811726852027,412.59602178912513,2019, 5, 14, 2, 36, 5.364418029785156e-06,0,
44.66682212354209,-49.21086677710086,413.0989301448781,2019, 5, 14, 2, 37, 1.7881393432617188e-06,0,
46.4803818755532,-44.56257230364493,413.56565604406,2019, 5, 14, 2, 37, 59.99999821186066,0,
48.070131631613954,-39.599943463109916,413.9861900528437,2019, 5, 14, 2, 38, 59.99999463558197,0,
49.40913367144817,-34.3338548609002,414.3517318384378,2019, 5, 14, 2, 39, 59.999991059303284,0,
50.471406808878854,-28.792910916380038,414.65485276625293,2019, 5, 14, 2, 40, 59.9999874830246,0,
51.233834881652655,-23.025512598233643,414.88963180048256,2019, 5, 14, 2, 41, 59.99998390674591,0,
51.678277643104565,-17.09922862423241,415.0517625227007,2019, 5, 14, 2, 42, 59.999980330467224,0,
51.79351038718711,-11.096694219556213,415.1386296093002,2019, 5, 14, 2, 44, 1.6987323760986328e-05,0,
51.57655228864087,-5.108280608175851,415.14935333249184,2019, 5, 14, 2, 45, 1.341104507446289e-05,0,
51.03303674866159,0.7771057747969423,415.0848021529799,2019, 5, 14, 2, 46, 9.834766387939453e-06,0,
50.176519332571644,6.480831314888915,414.9475720704306,2019, 5, 14, 2, 47, 6.258487701416016e-06,0,
49.02691505743769,11.940979877786985,414.74193408160244,2019, 5, 14, 2, 48, 2.682209014892578e-06,0,
47.608458749671385,17.115346387539976,414.4737501498127,2019, 5, 14, 2, 48, 59.99999910593033,0,
45.94762286064768,21.981118285713094,414.1503591308868,2019, 5, 14, 2, 49, 59.99999552965164,0,
44.0713237323454,26.532214324389585,413.78043451394893,2019, 5, 14, 2, 50, 59.999991953372955,0,
42.005583848117574,30.77549376790354,413.3738163200765,2019, 5, 14, 2, 51, 59.99998837709427,0,
39.77467181565944,34.72683919999111,412.94131996821017,2019, 5, 14, 2, 52, 59.99998480081558,0,
37.400651230097665,38.40773119935077,412.49452535847905,2019, 5, 14, 2, 53, 59.999981224536896,0,
34.90323233602877,41.84257042871829,412.0455495308549,2019, 5, 14, 2, 55, 1.7881393432617188e-05,0,
32.29983386131145,45.05675133117437,411.60680872397916,2019, 5, 14, 2, 56, 1.430511474609375e-05,0,
29.605746066950893,48.07541252020902,411.1907696289982,2019, 5, 14, 2, 57, 1.0728836059570312e-05,0,
26.834368430160968,50.922670104637106,410.8097004641228,2019, 5, 14, 2, 58, 7.152557373046875e-06,0,
23.997457759184996,53.62122689943647,410.47542205548757,2019, 5, 14, 2, 59, 3.5762786865234375e-06,0,
21.10537335167764,56.19222659532688,410.1990655455508,2019, 5, 14, 3, 0, 0.0,0,
18.167305329627318,58.655267467395845,409.9908412092443,2019, 5, 14, 3, 0, 59.99999642372131,0,
15.19148104570753,61.02851364920507,409.859823031734,2019, 5, 14, 3, 1, 59.99999284744263,0,
12.18534876230605,63.32886239076489,409.8137534654659,2019, 5, 14, 3, 2, 59.99998927116394,0,
9.155740236472996,65.57214071207862,409.8588724393647,2019, 5, 14, 3, 3, 59.999985694885254,0,
6.109015105171793,67.77331537066928,409.99977424380955,2019, 5, 14, 3, 4, 59.99998211860657,0,
3.051188485670433,69.94670861049184,410.23929556346775,2019, 5, 14, 3, 6, 1.8775463104248047e-05,0,
-0.011942225954592711,72.10620663193606,410.5784360083187,2019, 5, 14, 3, 7, 1.519918441772461e-05,0,
-3.0746984496108656,74.2654811351669,411.0163154679252,2019, 5, 14, 3, 8, 1.1622905731201172e-05,0,
-6.131404734693162,76.43819522241232,411.5501660812496,2019, 5, 14, 3, 9, 8.046627044677734e-06,0,
-9.176283434621675,78.63821550629126,412.17536128777124,2019, 5, 14, 3, 10, 4.470348358154297e-06,0,
-12.203343845629508,80.87982516557413,412.8854805761243,2019, 5, 14, 3, 11, 8.940696716308594e-07,0,
-15.20626423177568,83.17793628305236,413.6724087403361,2019, 5, 14, 3, 11, 59.999997317790985,0,
-18.17826308610643,85.5483025622912,414.52646760320215,2019, 5, 14, 3, 12, 59.9999937415123,0,
-21.111956013493458,88.00772712761191,415.4365775035903,2019, 5, 14, 3, 13, 59.99999016523361,0,
-23.999194830532407,90.57425672711368,416.3904452581387,2019, 5, 14, 3, 14, 59.999986588954926,0,
-26.83088605310849,93.2673465248083,417.37477481317234,2019, 5, 14, 3, 15, 59.99998301267624,0,
-29.596787189039286,96.10796938143248,418.37549640776143,2019, 5, 14, 3, 16, 59.99997943639755,0,
-32.285283415137926,99.1186309578919,419.3780104501042,2019, 5, 14, 3, 18, 1.609325408935547e-05,0,
-34.88313894574882,102.3232176651455,420.3674374273593,2019, 5, 14, 3, 19, 1.2516975402832031e-05,0,
-37.375261985037056,105.74662223796962,421.3288792254551,2019, 5, 14, 3, 20, 8.940696716308594e-06,0,
-39.744469894143904,109.4139926790321,422.24767366737206,2019, 5, 14, 3, 21, 5.364418029785156e-06,0,
-41.971319999158645,113.34949613942494,423.10964780012307,2019, 5, 14, 3, 22, 1.7881393432617188e-06,0,
-44.0340536035473,117.57444159220732,423.9013614870846,2019, 5, 14, 3, 22, 59.99999821186066,0,
-45.908736347255335,122.10465736596079,424.6103378431324,2019, 5, 14, 3, 23, 59.99999463558197,0,
-47.569694995595604,126.94713633844594,425.22527669523214,2019, 5, 14, 3, 24, 59.999991059303284,0,
-48.990352596976884,132.09619476539208,425.7362476151508,2019, 5, 14, 3, 25, 59.9999874830246,0,
-50.144530252037,137.5297369646311,426.13485946965704,2019, 5, 14, 3, 26, 59.99998390674591,0,
-51.008196945489175,143.20660029408054,426.41440385815747,2019, 5, 14, 3, 27, 59.999980330467224,0,
-51.56150857196823,149.06616328418414,426.5699703117911,2019, 5, 14, 3, 29, 1.6987323760986328e-05,0,
-51.790816003093546,155.03115648634127,426.5985310627926,2019, 5, 14, 3, 30, 1.341104507446289e-05,0,
-51.690225433609655,161.01390073879003,426.4989954699447,2019, 5, 14, 3, 31, 9.834766387939453e-06,0,
-51.2623144821948,166.92489925436607,426.2722311984788,2019, 5, 14, 3, 32, 6.258487701416016e-06,0,
-50.51781458523407,172.68188599006743,425.9210535986812,2019, 5, 14, 3, 33, 2.682209014892578e-06,0,
-49.47434499621839,178.2171644999328,425.45018261809093,2019, 5, 14, 3, 33, 59.99999910593033,0,
-48.15452918690108,-176.51819274712057,424.8661679945856,2019, 5, 14, 3, 34, 59.99999552965164,0,
-46.58392208068747,-171.5535564143766,424.17728380054155,2019, 5, 14, 3, 35, 59.999991953372955,0,
-44.78911873394881,-166.9006486974523,423.39339387521864,2019, 5, 14, 3, 36, 59.99998837709427,0,
-42.79626741497417,-162.55698812772403,422.52579014440795,2019, 5, 14, 3, 37, 59.99998480081558,0,
-40.63005551980148,-158.50978157089682,421.5870062796614,2019, 5, 14, 3, 38, 59.999981224536896,0,
-38.31312569046132,-154.73951419319107,420.59060890357165,2019, 5, 14, 3, 40, 1.7881393432617188e-05,0,
-35.86583763322637,-151.22288129132866,419.55097373023403,2019, 5, 14, 3, 41, 1.430511474609375e-05,0,
-33.306248316760986,-147.93493487737757,418.48304020065467,2019, 5, 14, 3, 42, 1.0728836059570312e-05,0,
-30.650251960331442,-144.85056750126094,417.4020620561928,2019, 5, 14, 3, 43, 7.152557373046875e-06,0,
-27.91178930147282,-141.94542876396181,416.32334821713977,2019, 5, 14, 3, 44, 3.5762786865234375e-06,0,
-25.10308960894458,-139.19643746147327,415.2620024702738,2019, 5, 14, 3, 45, 0.0,0,
-22.234915714926764,-136.5820088132621,414.23266602384086,2019, 5, 14, 3, 45, 59.99999642372131,0,
-19.316796382635395,-134.0820945029833,413.2492677021269,2019, 5, 14, 3, 46, 59.99999284744263,0,
-16.357238642813503,-131.6781052949301,412.3247865171037,2019, 5, 14, 3, 47, 59.99998927116394,0,
-13.363917899632568,-129.3527641302248,411.4710312159371,2019, 5, 14, 3, 48, 59.999985694885254,0,
-10.343846617909119,-127.08992098082787,410.6984411554662,2019, 5, 14, 3, 49, 59.99998211860657,0,
-7.3035219891588365,-124.87434739046437,410.0159120727197,2019, 5, 14, 3, 51, 1.8775463104248047e-05,0,
-4.24906807120007,-122.69153080922293,409.4306529065478,2019, 5, 14, 3, 52, 1.519918441772461e-05,0,
-1.186345345054233,-120.5274523719342,408.9480699257417,2019, 5, 14, 3, 53, 1.1622905731201172e-05,0,
1.878927867317516,-118.36838017449874,408.5716896701439,2019, 5, 14, 3, 54, 8.046627044677734e-06,0,
4.941069045592834,-116.20065602451423,408.30311528865593,2019, 5, 14, 3, 55, 4.470348358154297e-06,0,
7.994324347978652,-114.01048384930996,408.1420200103029,2019, 5, 14, 3, 56, 8.940696716308594e-07,0,
11.032759145227514,-111.78371719968777,408.086177333733,2019, 5, 14, 3, 56, 59.999997317790985,0,
14.050142573950769,-109.50564525008942,408.13152721909415,2019, 5, 14, 3, 57, 59.9999937415123,0,
17.03982242762131,-107.16077782964992,408.2722767948798,2019, 5, 14, 3, 58, 59.99999016523361,0,
19.994586692967555,-104.73263358714073,408.5010333642941,2019, 5, 14, 3, 59, 59.999986588954926,0,
22.9065081559514,-102.20353577667528,408.80896682924515,2019, 5, 14, 4, 0, 59.99998301267624,0,
25.766768907203577,-99.55443211304147,409.18599806459514,2019, 5, 14, 4, 1, 59.99997943639755,1,
28.56546438964423,-96.76475645121808,409.6210095921202,2019, 5, 14, 4, 3, 1.609325408935547e-05,1,
31.291375529660524,-93.81238010929125,410.1020723831654,2019, 5, 14, 4, 4, 1.2516975402832031e-05,1,
33.93174023721449,-90.67367809141163,410.61668865024836,2019, 5, 14, 4, 5, 8.940696716308594e-06,1,
36.47199588539706,-87.32382515458615,411.15203996625075,2019, 5, 14, 4, 6, 5.364418029785156e-06,1,
38.89553968735685,-83.7373998668694,411.69524016866023,2019, 5, 14, 4, 7, 1.7881393432617188e-06,0,
41.183528299453485,-79.88944142693758,412.233586555242,2019, 5, 14, 4, 7, 59.99999821186066,0,
43.31477037806826,-75.75710678783538,412.754804971492,2019, 5, 14, 4, 8, 59.99999463558197,0,
45.26578693921416,-71.32205857980809,413.2472843357624,2019, 5, 14, 4, 9, 59.999991059303284,0,
47.01113636224623,-66.57362692668887,413.7002964390245,2019, 5, 14, 4, 10, 59.9999874830246,0,
48.524111016719694,-61.512593732975915,414.1041972066566,2019, 5, 14, 4, 11, 59.99998390674591,0,
49.77789323110391,-56.15512838291501,414.4506060083298,2019, 5, 14, 4, 12, 59.999980330467224,0,
50.74719024258099,-50.53600453874992,414.73256020430273,2019, 5, 14, 4, 14, 1.6987323760986328e-05,0,
51.41023649369395,-44.70994721929862,414.9446413688065,2019, 5, 14, 4, 15, 1.341104507446289e-05,0,
51.75090032326486,-38.749926169739176,415.0830738925329,2019, 5, 14, 4, 16, 9.834766387939453e-06,0,
51.76047341138138,-32.741957649249606,415.14579063431535,2019, 5, 14, 4, 17, 6.258487701416016e-06,0,
51.438723768051844,-26.776967968094286,415.1324675556576,2019, 5, 14, 4, 18, 2.682209014892578e-06,0,
50.79392514430321,-20.941479197817667,415.04452559474026,2019, 5, 14, 4, 18, 59.99999910593033,0,
49.841855347424136,-15.3093561793663,414.88509998802783,2019, 5, 14, 4, 19, 59.99999552965164,0,
48.60403366433204,-9.93640501326836,414.65897754771316,2019, 5, 14, 4, 20, 59.999991953372955,0,
47.10562332305654,-4.858497706615375,414.37250291242134,2019, 5, 14, 4, 21, 59.99998837709427,0,
45.37341251505824,-0.09276359907727368,414.03345529160504,2019, 5, 14, 4, 22, 59.99998480081558,0,
43.434155237290156,4.359262247859473,413.6508977176788,2019, 5, 14, 4, 23, 59.999981224536896,0,
41.313387066041564,8.50771931947058,413.2350010119167,2019, 5, 14, 4, 25, 1.7881393432617188e-05,0,
39.03471101634665,12.370602206589986,412.7968471314305,2019, 5, 14, 4, 26, 1.430511474609375e-05,0,
36.619446408914705,15.970574573309234,412.3482110297814,2019, 5, 14, 4, 27, 1.0728836059570312e-05,0,
34.08656235699885,19.332526867346658,411.9013304189069,2019, 5, 14, 4, 28, 7.152557373046875e-06,0,
31.452776919854493,22.48188452085664,411.4686633998403,2019, 5, 14, 4, 29, 3.5762786865234375e-06,0,
28.732754067930415,25.443521751493623,411.0626400130984,2019, 5, 14, 4, 30, 0.0,0,
25.93934406878347,28.241134360881947,410.6954120688661,2019, 5, 14, 4, 30, 59.99999642372131,0,
23.08383368670566,30.896936604104997,410.3786060217345,2019, 5, 14, 4, 31, 59.99999284744263,0,
20.176186914256046,33.43157358027077,410.1230836989875,2019, 5, 14, 4, 32, 59.99998927116394,0,
17.22526664078222,35.86417259071462,409.93871563519,2019, 5, 14, 4, 33, 59.999985694885254,0,
14.239033777469423,38.21247522636578,409.83417160375944,2019, 5, 14, 4, 34, 59.99998211860657,0,
11.224721948763285,40.49301794944358,409.81673268397776,2019, 5, 14, 4, 36, 1.8775463104248047e-05,0,
8.189002046846477,42.72132825591949,409.8921287552052,2019, 5, 14, 4, 37, 1.519918441772461e-05,0,
5.138109410478635,44.912145891429596,410.0644048445934,2019, 5, 14, 4, 38, 1.1622905731201172e-05,0,
2.077977632924353,47.079631298216455,410.3358194651504,2019, 5, 14, 4, 39, 8.046627044677734e-06,0,
-0.9856476041021748,49.23758103555043,410.70677683810726,2019, 5, 14, 4, 40, 4.470348358154297e-06,0,
-4.047098894231963,51.39964012157653,411.1757947093122,2019, 5, 14, 4, 41, 8.940696716308594e-07,0,
-7.100680045605954,53.57951340193897,411.73950847529926,2019, 5, 14, 4, 41, 59.999997317790985,0,
-10.140557990561168,55.79117701097356,412.3927115965256,2019, 5, 14, 4, 42, 59.9999937415123,0,
-13.160650058173282,58.04909075842287,413.12843149775284,2019, 5, 14, 4, 43, 59.99999016523361,0,
-16.154502974506904,60.36841125551224,413.9380394031707,2019, 5, 14, 4, 44, 59.999986588954926,0,
-19.11515994108737,62.76520359625599,414.811391847653,2019, 5, 14, 4, 45, 59.99998301267624,0,
-22.035012217681576,65.25664607059643,415.73700096539415,2019, 5, 14, 4, 46, 59.99997943639755,0,
-24.905633842490126,67.86121893658779,416.7022307563359,2019, 5, 14, 4, 48, 1.609325408935547e-05,0,
-27.717585484351705,70.59884810865815,417.6935114769555,2019, 5, 14, 4, 49, 1.2516975402832031e-05,0,
-30.460215253222913,73.49099888570854,418.696577662564,2019, 5, 14, 4, 50, 8.940696716308594e-06,0,
-33.12141985075975,76.56064089774917,419.69671226008427,2019, 5, 14, 4, 51, 5.364418029785156e-06,0,
-35.687401919902015,79.83203877541816,420.67900186489624,2019, 5, 14, 4, 52, 1.7881393432617188e-06,0,
-38.142426889407695,83.33026616114246,421.6285944895124,2019, 5, 14, 4, 52, 59.99999821186066,0,
-40.46860836213302,87.080321135298,422.53095582310715,2019, 5, 14, 4, 53, 59.99999463558197,0,
-42.64576623732651,91.10569998540103,423.3721194446167,2019, 5, 14, 4, 54, 59.999991059303284,0,
-44.65142324381068,95.42629087759799,424.13892666844646,2019, 5, 14, 4, 55, 59.9999874830246,0,
-46.46102807458652,100.0555086946494,424.81925198253936,2019, 5, 14, 4, 56, 59.99998390674591,0,
-48.04850842962478,104.99674440200138,425.4022103728071,2019, 5, 14, 4, 57, 59.999980330467224,0,
-49.38725082525844,110.23947817391307,425.8783434857435,2019, 5, 14, 4, 59, 1.6987323760986328e-05,0,
-50.45154910075188,115.75575211136295,426.23977993826776,2019, 5, 14, 5, 0, 1.341104507446289e-05,0,
-51.218476490178645,121.4981252823863,426.4803719002601,2019, 5, 14, 5, 1, 9.834766387939453e-06,0,
-51.66995263119339,127.400210878035,426.59579949661014,2019, 5, 14, 5, 2, 6.258487701416016e-06,0,
-51.79465795722613,133.380616947045,426.58364643220585,2019, 5, 14, 5, 3, 2.682209014892578e-06,0,
-51.589360676418565,139.35008548644785,426.44344364745126,2019, 5, 14, 5, 3, 59.99999910593033,0,
-51.05931374983844,145.22047927374683,426.1766807024943,2019, 5, 14, 5, 4, 59.99999552965164,0,
-50.217612401292804,150.9134978361047,425.7867847010321,2019, 5, 14, 5, 5, 59.999991953372955,0,
-49.08368795178038,156.36712260748266,425.27906703411554,2019, 5, 14, 5, 6, 59.99998837709427,0,
-47.681317697483934,161.53870527294708,424.660638694089,2019, 5, 14, 5, 7, 59.99998480081558,0,
-46.03657570294913,166.40478822967344,423.9402953776914,2019, 5, 14, 5, 8, 59.999981224536896,0,
-44.17605241002002,170.95858005692676,423.1283734901405,2019, 5, 14, 5, 10, 1.7881393432617188e-05,0,
-42.12552207748748,175.20625198171496,422.236582580848,2019, 5, 14, 5, 11, 1.430511474609375e-05,0,
-39.90906645509038,179.16309739717073,421.27780847086956,2019, 5, 14, 5, 12, 1.0728836059570312e-05,0,
-37.54861605316235,-177.14988420911467,420.2659010211242,2019, 5, 14, 5, 13, 7.152557373046875e-06,0,
-35.0637897263532,-173.70866422451004,419.21544193189624,2019, 5, 14, 5, 14, 3.5762786865234375e-06,0,
-32.47193879733988,-170.48811547571452,418.1414995366177,2019, 5, 14, 5, 15, 0.0,0,
-29.78831156570979,-167.46329347089463,417.0593742124472,2019, 5, 14, 5, 15, 59.99999642372131,0,
-27.026278027853927,-164.61021165148995,415.9843388180037,2019, 5, 14, 5, 16, 59.99999284744263,0,
-24.19757521545199,-161.9062503581597,414.9313787732856,2019, 5, 14, 5, 17, 59.99998927116394,0,
-21.312549431216745,-159.330315551476,413.91493652066595,2019, 5, 14, 5, 18, 59.999985694885254,0,
-18.38038274936229,-156.86283511421962,412.9486651390882,2019, 5, 14, 5, 19, 59.99998211860657,0,
-15.409296343141882,-154.48565351175094,412.045195234331,2019, 5, 14, 5, 21, 1.8775463104248047e-05,0,
-12.406741591914209,-152.18187614276547,411.2159231834313,2019, 5, 14, 5, 22, 1.519918441772461e-05,0,
-9.379550460949375,-149.9356676815761,410.4708159906106,2019, 5, 14, 5, 23, 1.1622905731201172e-05,0,
-6.334087785248247,-147.73205017977884,409.81824876372195,2019, 5, 14, 5, 24, 8.046627044677734e-06,0,
-3.276378996988557,-145.5566895506983,409.2648689526564,2019, 5, 14, 5, 25, 4.470348358154297e-06,0,
-0.21222881546707414,-143.39568214547532,408.8154938602563,2019, 5, 14, 5, 26, 8.940696716308594e-07,0,
2.8526674259544613,-141.23534240073812,408.47304291029116,2019, 5, 14, 5, 26, 59.999997317790985,0,
5.91261618328623,-139.06199125178713,408.23850605639404,2019, 5, 14, 5, 27, 59.9999937415123,0,
8.961818226110847,-136.8617443611564,408.11094894490907,2019, 5, 14, 5, 28, 59.99999016523361,0,
11.994257667121222,-134.6202991654465,408.08755465405204,2019, 5, 14, 5, 29, 59.999986588954926,0,
15.003583845364199,-132.3227204552477,408.16370104504534,2019, 5, 14, 5, 30, 59.99998301267624,0,
17.982982371159373,-129.95322581602227,408.3330720010698,2019, 5, 14, 5, 31, 59.99997943639755,0,
20.925033616022993,-127.49497339501904,408.587800316374,2019, 5, 14, 5, 33, 1.609325408935547e-05,0,
23.821543374735548,-124.92987067749311,408.918638021463,2019, 5, 14, 5, 34, 1.2516975402832031e-05,0,
26.663372296357146,-122.23839502369489,409.31515322581697,2019, 5, 14, 5, 35, 8.940696716308594e-06,1,
29.44022287633432,-119.39948477868192,409.7659459409548,2019, 5, 14, 5, 36, 5.364418029785156e-06,1,
32.14041430934252,-116.39051703898905,410.25888087951773,2019, 5, 14, 5, 37, 1.7881393432617188e-06,1,
34.750638113164904,-113.18744252340728,410.7813316209715,2019, 5, 14, 5, 37, 59.99999821186066,1,
37.25570825763759,-109.76516201384818,411.32043146408563,2019, 5, 14, 5, 38, 59.99999463558197,1,
39.6383283578432,-106.09826057723623,411.86332611676744,2019, 5, 14, 5, 39, 59.999991059303284,1,
41.87891415453585,-102.16223790965546,412.3974234473162,2019, 5, 14, 5, 40, 59.9999874830246,1,
43.95553014569265,-97.93538667065017,412.91063568478563,2019, 5, 14, 5, 41, 59.99998390674591,1,
45.84402269771613,-93.40142832215267,413.3916096998465,2019, 5, 14, 5, 42, 59.999980330467224,1,
