name,latitude,longitude,elevation,year,month,day,hour,minute,second,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,
LONGJIANG 2,1.1739051517403654,-6.989721142082262,266054.41512196313,2019, 6, 4, 21, 15, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1746769257617973,-7.237746242484217,266109.3736256711,2019, 6, 4, 21, 16, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1754482797370753,-7.485772520050986,266164.3141422482,2019, 6, 4, 21, 18, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1762192129919424,-7.733799641179226,266219.2366050892,2019, 6, 4, 21, 19, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1769897264036828,-7.981827771212589,266274.14105812,2019, 6, 4, 21, 20, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.177759820331613,-8.229856909182153,266329.02750840574,2019, 6, 4, 21, 21, 5.364418029785156e-06,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1785294951344902,-8.477887054116348,266383.8959629977,2019, 6, 4, 21, 22, 1.7881393432617188e-06,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1792987511708428,-8.725918205049808,266438.7464289524,2019, 6, 4, 21, 22, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1800675887986554,-8.97395036101453,266493.5789133148,2019, 6, 4, 21, 23, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1808360083754545,-9.221983521044132,266548.3934231245,2019, 6, 4, 21, 24, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1816040102583718,-9.470017516078444,266603.1899654136,2019, 6, 4, 21, 25, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1823715948040259,-9.718052681350269,266657.9685472085,2019, 6, 4, 21, 26, 59.99998390674591,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1831387623685805,-9.966088847798623,266712.72917552496,2019, 6, 4, 21, 27, 59.999980330467224,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1839055138219556,-10.214126180786193,266767.47189408477,2019, 6, 4, 21, 29, 1.6987323760986328e-05,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.184671848491219,-10.462164346711164,266822.19663648243,2019, 6, 4, 21, 30, 1.341104507446289e-05,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1854377672453156,-10.710203510935305,266876.90344641736,2019, 6, 4, 21, 31, 9.834766387939453e-06,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1862032704387189,-10.95824367250445,266931.59233088593,2019, 6, 4, 21, 32, 6.258487701416016e-06,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1869683584256168,-11.20628483046026,266986.26329688344,2019, 6, 4, 21, 33, 2.682209014892578e-06,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1877330315593888,-11.454326983851724,267040.91635138175,2019, 6, 4, 21, 33, 59.99999910593033,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1884972901933393,-11.702370131722537,267095.5515013663,2019, 6, 4, 21, 34, 59.99999552965164,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.189261134680089,-11.95041427312291,267150.16875379736,2019, 6, 4, 21, 35, 59.999991953372955,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.190024565371687,-12.198459407105089,267204.76811562845,2019, 6, 4, 21, 36, 59.99998837709427,0,0,0,0,0,0,0,0,0,0,,
LONGJIANG 2,1.1907875826202121,-12.446505532712973,267259.34959382465,2019, 6, 4, 21, 37, 59.99998480081558,0,0,0,0,0,0,0,0,0,0,,
