name,latitude,longitude,elevation,year,month,day,hour,minute,second,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,
MERIDIAN 7,55.84059065707763,83.28170481179748,34189.155624654035,2019, 6, 4, 21, 15, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
MERIDIAN 7,55.748205231991484,83.25879260685377,34123.57601918743,2019, 6, 4, 21, 16, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
MERIDIAN 7,55.655097430586174,83.23553853374341,34057.42973683059,2019, 6, 4, 21, 18, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
MERIDIAN 7,55.561262621342756,83.21194607520707,33990.7155171519,2019, 6, 4, 21, 19, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
MERIDIAN 7,55.46669588905126,83.18801871886211,33923.431951069484,2019, 6, 4, 21, 20, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
MERIDIAN 7,55.37139228232046,83.16376001955234,33855.577657742404,2019, 6, 4, 21, 21, 5.364418029785156e-06,0,0,0,0,0,0,0,0,0,0,,
MERIDIAN 7,55.27534674960761,83.13917358409455,33787.1512402568,2019, 6, 4, 21, 22, 1.7881393432617188e-06,0,0,0,0,0,0,0,0,0,0,,
MERIDIAN 7,55.17855413739703,83.11426307150687,33718.15128547539,2019, 6, 4, 21, 22, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
MERIDIAN 7,55.08100918833402,83.08903219327667,33648.57636388402,2019, 6, 4, 21, 23, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
MERIDIAN 7,54.98270653931406,83.06348471363205,33578.42502943661,2019, 6, 4, 21, 24, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
MERIDIAN 7,54.88364071952472,83.03762461793399,33507.695819397464,2019, 6, 4, 21, 25, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
MERIDIAN 7,54.78380614844014,83.0114554406054,33436.387254181696,2019, 6, 4, 21, 26, 59.99998390674591,0,0,0,0,0,0,0,0,0,0,,
MERIDIAN 7,54.68319713376543,82.98498127405679,33364.497837193136,2019, 6, 4, 21, 27, 59.999980330467224,0,0,0,0,0,0,0,0,0,0,,
