name,latitude,longitude,elevation,year,month,day,hour,minute,second,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,
SOCRATES,-31.415389622944794,-143.84539974712456,626.4899130185344,2019, 6, 4, 21, 15, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-35.0799558070127,-144.81858817472528,628.2828062386053,2019, 6, 4, 21, 16, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-38.7362957636761,-145.85904944252488,630.1092640208298,2019, 6, 4, 21, 18, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-42.38313406545267,-146.98394102015612,631.9475983841712,2019, 6, 4, 21, 19, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-46.01888131150472,-148.21572963609722,633.7757593283193,2019, 6, 4, 21, 20, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-49.64145732494149,-149.58452530583284,635.5716639335758,2019, 6, 4, 21, 21, 5.364418029785156e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-53.24803008004936,-151.1317239903617,637.3135296557939,2019, 6, 4, 21, 22, 1.7881393432617188e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-56.83458578071492,-152.91587632388655,638.9801991846,2019, 6, 4, 21, 22, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-60.395199011941386,-155.02250358561693,640.5514530942629,2019, 6, 4, 21, 23, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-63.920734185618514,-157.5812115848922,642.0083056839453,2019, 6, 4, 21, 24, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-67.39640505543179,-160.79690814535593,643.3332798325181,2019, 6, 4, 21, 25, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-70.79689054312475,-165.00942125821717,644.5106571513487,2019, 6, 4, 21, 26, 59.99998390674591,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-74.07586340053582,-170.8114829198029,645.5267001924661,2019, 6, 4, 21, 27, 59.999980330467224,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-77.14206203387519,-179.2790822190662,646.3698444539771,2019, 6, 4, 21, 29, 1.6987323760986328e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-79.8037928171376,167.67674674862448,647.0308547388712,2019, 6, 4, 21, 30, 1.341104507446289e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-81.66604795833132,147.5555662663828,647.5029522443293,2019, 6, 4, 21, 31, 9.834766387939453e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-82.13980077695163,121.20727237088936,647.7818996814535,2019, 6, 4, 21, 32, 6.258487701416016e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-81.00344021115515,96.89466645091818,647.8660523011843,2019, 6, 4, 21, 33, 2.682209014892578e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-78.73393788304362,80.05965496346178,647.7563707026122,2019, 6, 4, 21, 33, 59.99999910593033,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-75.86649696971537,69.2750074185731,647.4563959853092,2019, 6, 4, 21, 34, 59.99999552965164,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-72.69510100065605,62.12619815180887,646.9721876051954,2019, 6, 4, 21, 35, 59.999991953372955,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-69.35849508355837,57.101641660096455,646.3122247164605,2019, 6, 4, 21, 36, 59.99998837709427,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-65.92431136511122,53.37035696151595,645.4872722093518,2019, 6, 4, 21, 37, 59.99998480081558,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-62.427996020773,50.46810077255875,644.5102130880156,2019, 6, 4, 21, 38, 59.999981224536896,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-58.88949594850501,48.12293238269528,643.3958484850071,2019, 6, 4, 21, 40, 1.7881393432617188e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-55.320757452129776,46.16738919923682,642.1606725108184,2019, 6, 4, 21, 41, 1.430511474609375e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-51.72931101160501,44.49353309308138,640.8226134697793,2019, 6, 4, 21, 42, 1.0728836059570312e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-48.12012989134638,43.02896257848502,639.4007598737721,2019, 6, 4, 21, 43, 7.152557373046875e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-44.496636036235586,41.72339656230186,637.9150641104352,2019, 6, 4, 21, 44, 3.5762786865234375e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-40.86127880121968,40.54083690317257,636.3860323753886,2019, 6, 4, 21, 45, 0.0,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-37.21588201749589,39.4548053686506,634.834404841285,2019, 6, 4, 21, 45, 59.99999642372131,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-33.56185997173422,38.445343870555,633.2808310690682,2019, 6, 4, 21, 46, 59.99999284744263,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-29.900355992041526,37.49706415479908,631.7455459296873,2019, 6, 4, 21, 47, 59.99998927116394,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-26.232333580359974,36.59784266278468,630.2480514831576,2019, 6, 4, 21, 48, 59.999985694885254,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-22.55863744938949,35.737923500958,628.8068103415533,2019, 6, 4, 21, 49, 59.99998211860657,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-18.880032424964295,34.90928543815516,627.4389551208349,2019, 6, 4, 21, 51, 1.8775463104248047e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-15.197241501602932,34.10518669541674,626.1600247175121,2019, 6, 4, 21, 52, 1.519918441772461e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-11.510950207441853,33.31982178877404,624.9837188129046,2019, 6, 4, 21, 53, 1.1622905731201172e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-7.821829389110036,32.548063552413865,623.9216936294888,2019, 6, 4, 21, 54, 8.046627044677734e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-4.13054134700643,31.78525607182433,622.983389105002,2019, 6, 4, 21, 55, 4.470348358154297e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-0.4377455169241308,31.02704351484742,622.1758965308371,2019, 6, 4, 21, 56, 8.940696716308594e-07,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,3.255897683290906,30.269220548984368,621.5038683736371,2019, 6, 4, 21, 56, 59.999997317790985,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,6.949723940342159,29.507593291544165,620.9694720949693,2019, 6, 4, 21, 57, 59.9999937415123,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,10.64306224798093,28.737841179183423,620.5723888767787,2019, 6, 4, 21, 58, 59.99999016523361,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,14.335231412208357,27.95536905319788,620.3098572232504,2019, 6, 4, 21, 59, 59.999986588954926,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,18.025534970934217,27.155141203716653,620.1767604691958,2019, 6, 4, 22, 0, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,21.713253471194246,26.331480778244877,620.1657563128165,2019, 6, 4, 22, 1, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,25.397635219564265,25.477818962364314,620.2674457362166,2019, 6, 4, 22, 3, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,29.07786884492024,24.58637185974156,620.4705772379917,2019, 6, 4, 22, 4, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,32.75307209272763,23.647700818130946,620.7622834074228,2019, 6, 4, 22, 5, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,36.422243509157866,22.65011367208375,621.1283436879119,2019, 6, 4, 22, 6, 5.364418029785156e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,40.08420800657044,21.57881463106024,621.5534690034125,2019, 6, 4, 22, 7, 1.7881393432617188e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,43.737531760153765,20.414672416097925,622.0216024904689,2019, 6, 4, 22, 7, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,47.38039281045,19.132385960458326,622.5162307093173,2019, 6, 4, 22, 8, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,51.01037975010713,17.69767379407362,623.0206996336049,2019, 6, 4, 22, 9, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,54.62416922457013,16.062829656073202,623.5185297929778,2019, 6, 4, 22, 10, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,58.21699049108003,14.159443436850149,623.9937251212095,2019, 6, 4, 22, 11, 59.99998390674591,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,61.78169766865384,11.886001598208864,624.4310703311123,2019, 6, 4, 22, 12, 59.999980330467224,0,1,0,0,0,0,0,0,0,0,,
SOCRATES,65.30708168325381,9.085821924896177,624.8164122171578,2019, 6, 4, 22, 14, 1.6987323760986328e-05,0,1,1,0,0,0,0,0,0,0,,
SOCRATES,68.77459517048936,5.505928766803331,625.1369189736449,2019, 6, 4, 22, 15, 1.341104507446289e-05,0,1,1,0,0,0,0,0,0,0,,
SOCRATES,72.15162422181993,0.7168657543719507,625.3813173352605,2019, 6, 4, 22, 16, 9.834766387939453e-06,0,1,1,0,0,0,0,0,0,0,,
SOCRATES,75.37654933423993,-6.047399217209392,625.5400988149893,2019, 6, 4, 22, 17, 6.258487701416016e-06,1,1,1,0,0,0,0,0,0,0,,
SOCRATES,78.3238689391578,-16.188655794718898,625.6056960113152,2019, 6, 4, 22, 18, 2.682209014892578e-06,1,1,1,0,0,0,0,0,0,0,,
SOCRATES,80.72614440043499,-32.047691443222504,625.5726248275035,2019, 6, 4, 22, 18, 59.99999910593033,1,1,1,0,0,1,0,0,0,0,,
SOCRATES,82.07215918903549,-55.55040294635401,625.4375908648037,2019, 6, 4, 22, 19, 59.99999552965164,1,1,1,0,0,1,0,0,0,0,,
SOCRATES,81.82270669742135,-82.37139610852576,625.1995584830765,2019, 6, 4, 22, 20, 59.999991953372955,1,1,1,0,0,1,0,0,0,0,,
SOCRATES,80.09730672562348,-103.64714414165938,624.8597815309971,2019, 6, 4, 22, 21, 59.99998837709427,1,1,1,0,0,1,0,0,0,0,,
SOCRATES,77.49192294081575,-117.52900882577231,624.4217952558105,2019, 6, 4, 22, 22, 59.99998480081558,1,0,1,0,0,1,0,0,0,0,,
SOCRATES,74.44176631004049,-126.4731375224755,623.8913694119177,2019, 6, 4, 22, 23, 59.999981224536896,1,0,1,0,0,1,0,0,0,0,,
SOCRATES,71.16078251570589,-132.54412506378304,623.2764226605321,2019, 6, 4, 22, 25, 1.7881393432617188e-05,1,0,1,0,0,1,0,0,0,0,,
SOCRATES,67.7499569264188,-136.91577309078085,622.586901893068,2019, 6, 4, 22, 26, 1.430511474609375e-05,1,0,0,0,0,1,0,0,0,0,,
SOCRATES,64.25995301986568,-140.23082409871972,621.834621707943,2019, 6, 4, 22, 27, 1.0728836059570312e-05,1,0,0,0,0,1,0,0,0,0,,
SOCRATES,60.71819179198188,-142.85461047613185,621.0330744120768,2019, 6, 4, 22, 28, 7.152557373046875e-06,0,0,0,0,0,1,0,0,0,0,,
SOCRATES,57.14057131727086,-145.00562587826929,620.1972071025809,2019, 6, 4, 22, 29, 3.5762786865234375e-06,0,0,0,0,0,1,0,0,0,0,,
SOCRATES,53.53686955242241,-146.8210894816041,619.3431713479981,2019, 6, 4, 22, 30, 0.0,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,49.91341494854596,-148.39099834633228,618.4880487498823,2019, 6, 4, 22, 30, 59.99999642372131,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,46.27449419618831,-149.77664858620903,617.6495565465483,2019, 6, 4, 22, 31, 59.99999284744263,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,42.62313706080989,-151.02118438944143,616.845737883264,2019, 6, 4, 22, 32, 59.99998927116394,0,0,0,0,0,0,1,1,0,0,,
SOCRATES,38.96157542424656,-152.1558645074924,616.094641788662,2019, 6, 4, 22, 33, 59.999985694885254,0,0,0,0,0,0,1,1,0,0,,
SOCRATES,35.29152287422357,-153.20393122757972,615.4139982476551,2019, 6, 4, 22, 34, 59.99998211860657,0,0,0,0,0,0,1,1,0,0,,
SOCRATES,31.61434836224239,-154.18308089975153,614.8208936662548,2019, 6, 4, 22, 36, 1.8775463104248047e-05,0,0,0,0,0,0,1,1,0,0,,
SOCRATES,27.931200080750727,-155.10708755092477,614.3314548222219,2019, 6, 4, 22, 37, 1.519918441772461e-05,0,0,0,0,0,0,1,1,0,0,,
SOCRATES,24.243066017095103,-155.98690775835684,613.9605413561295,2019, 6, 4, 22, 38, 1.1622905731201172e-05,0,0,0,1,0,0,1,1,0,0,,
SOCRATES,20.55083432096342,-156.8314431023982,613.7214606233746,2019, 6, 4, 22, 39, 8.046627044677734e-06,0,0,0,1,0,0,1,1,0,0,,
SOCRATES,16.855324939990936,-157.64808627908369,613.6257043642295,2019, 6, 4, 22, 40, 4.470348358154297e-06,0,0,0,1,0,0,1,1,0,0,,
SOCRATES,13.157312633163803,-158.44312020042983,613.6827149800023,2019, 6, 4, 22, 41, 8.940696716308594e-07,0,0,0,1,0,0,1,1,0,0,,
SOCRATES,9.45754237902812,-159.22201841869958,613.8996857682826,2019, 6, 4, 22, 41, 59.999997317790985,0,0,0,1,0,0,1,1,0,0,,
SOCRATES,5.756739542944501,-159.98967879170593,614.281399279918,2019, 6, 4, 22, 42, 59.9999937415123,0,0,0,1,0,0,1,1,0,0,,
SOCRATES,2.0556164818954614,-160.7506125263732,614.8301072217832,2019, 6, 4, 22, 43, 59.99999016523361,0,0,0,1,0,0,1,1,0,0,,
SOCRATES,-1.6451231561407849,-161.50910466006292,615.54545448908,2019, 6, 4, 22, 44, 59.999986588954926,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-5.344781433829529,-162.26935836873426,616.4244489932136,2019, 6, 4, 22, 45, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-9.042663559528384,-163.03563349558058,617.4614779843001,2019, 6, 4, 22, 46, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-12.738077414165547,-163.8123895199501,618.6483714243129,2019, 6, 4, 22, 48, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-16.430319457444295,-164.604439819153,619.9745061749339,2019, 6, 4, 22, 49, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-20.118683216583843,-165.4171379371201,621.4269610086859,2019, 6, 4, 22, 50, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-23.802439610124043,-166.2565981093142,622.9907034408948,2019, 6, 4, 22, 51, 5.364418029785156e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-27.4808247166548,-167.12998187997434,624.6488162770751,2019, 6, 4, 22, 52, 1.7881393432617188e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-31.15301793037565,-168.045874771404,626.3827548248296,2019, 6, 4, 22, 52, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-34.81810978563954,-169.01479840934405,628.1726305304223,2019, 6, 4, 22, 53, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-38.47505459058099,-170.04992504025407,629.9975156721498,2019, 6, 4, 22, 54, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-42.12260021855661,-171.16810004868478,631.8357635004072,2019, 6, 4, 22, 55, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-45.759182599385475,-172.39134355046386,633.6653381083522,2019, 6, 4, 22, 56, 59.99998390674591,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-49.3827639168833,-173.74911676996746,635.4641483375668,2019, 6, 4, 22, 57, 59.999980330467224,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-52.990580225142,-175.28184747376758,637.210381306916,2019, 6, 4, 22, 59, 1.6987323760986328e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-56.57871717882047,-177.04659065829622,638.8828232904873,2019, 6, 4, 23, 0, 1.341104507446289e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-60.141422873824524,-179.12648314335763,640.4611804300368,2019, 6, 4, 23, 1, 9.834766387939453e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-63.669854227357746,178.35283836878375,641.9263711693716,2019, 6, 4, 23, 2, 6.258487701416016e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-67.14975136344104,175.19338004104827,643.2608039144227,2019, 6, 4, 23, 3, 2.682209014892578e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-70.556800561285,171.06795286818215,644.4486290512781,2019, 6, 4, 23, 3, 59.99999910593033,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-73.84674220684222,165.40787853282214,645.4759632368691,2019, 6, 4, 23, 4, 59.99999552965164,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-76.93285083103429,157.1827315980982,646.3310831645556,2019, 6, 4, 23, 5, 59.999991953372955,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-79.63356288057389,144.5508165795454,647.0045864834196,2019, 6, 4, 23, 6, 59.99998837709427,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-81.57187208623496,124.99086782283693,647.4895180171113,2019, 6, 4, 23, 7, 59.99998480081558,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-82.16160982985535,98.87689681653154,647.7814598847621,2019, 6, 4, 23, 8, 59.999981224536896,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-81.13011849776186,74.12950097594499,647.8785845702155,2019, 6, 4, 23, 10, 1.7881393432617188e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-78.92123026386592,56.76343337349996,647.7816702914339,2019, 6, 4, 23, 11, 1.430511474609375e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-76.08426930622811,45.63489321127101,647.4940792238166,2019, 6, 4, 23, 12, 1.0728836059570312e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-72.92881110648615,38.28651010505683,647.0216976059901,2019, 6, 4, 23, 13, 7.152557373046875e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-69.6012516624588,33.14338154084196,646.3728397837988,2019, 6, 4, 23, 14, 3.5762786865234375e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-66.17263009977322,29.337996115666872,645.5581167186659,2019, 6, 4, 23, 15, 0.0,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-62.67997936682528,26.38705174867408,644.5902707029634,2019, 6, 4, 23, 15, 59.99999642372131,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-59.144041890674615,24.008471856257092,643.4839783367714,2019, 6, 4, 23, 16, 59.99999284744263,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-55.57718338469673,22.02914923471819,642.2556242684841,2019, 6, 4, 23, 17, 59.99998927116394,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-51.98717705036465,20.337853599610067,640.9230486550554,2019, 6, 4, 23, 18, 59.999985694885254,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-48.37913900295376,18.860173838818316,639.5052717480053,2019, 6, 4, 23, 19, 59.99998211860657,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-44.75657695065825,17.544552367786327,638.0221984401884,2019, 6, 4, 23, 21, 1.8775463104248047e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-41.12200119120235,16.354155557451,636.4943130867711,2019, 6, 4, 23, 22, 1.519918441772461e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-37.47726957370142,15.261937766859079,634.9423542024718,2019, 6, 4, 23, 23, 1.1622905731201172e-05,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-33.82382040509482,14.247548611114274,633.386993968341,2019, 6, 4, 23, 24, 8.046627044677734e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-30.16281295863967,13.295321974362759,631.848512937751,2019, 6, 4, 23, 25, 4.470348358154297e-06,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-26.495221319196506,12.39293417382626,630.3464812786664,2019, 6, 4, 23, 26, 8.940696716308594e-07,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-22.821897167839534,11.530483304837842,628.8994511021886,2019, 6, 4, 23, 26, 59.999997317790985,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-19.143612310039316,10.699841301115786,627.5246653778552,2019, 6, 4, 23, 27, 59.9999937415123,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-15.461087645811352,9.894186191049414,626.2377887891134,2019, 6, 4, 23, 28, 59.99999016523361,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-11.77501287639067,9.107655289325043,625.0526656061916,2019, 6, 4, 23, 29, 59.999986588954926,0,0,0,0,0,0,0,0,0,0,,
SOCRATES,-8.086059800309517,8.335080253590638,623.9811092459793,2019, 6, 4, 23, 30, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
