name,latitude,longitude,elevation,year,month,day,hour,minute,second,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,
SOLRAD 1 (GREB),60.83745557123586,-172.4731111263452,600.7003329676307,2019, 6, 4, 21, 15, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),62.892284914993326,-166.0565407080109,604.4962495747275,2019, 6, 4, 21, 16, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),64.58557939218257,-158.7419838803619,608.7570868071696,2019, 6, 4, 21, 18, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),65.84298766574597,-150.5751764886389,613.4586425691843,2019, 6, 4, 21, 19, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),66.59629627984646,-141.73923795136065,618.5764857578099,2019, 6, 4, 21, 20, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),66.79877725872637,-132.56254889510473,624.0861222143343,2019, 6, 4, 21, 21, 5.364418029785156e-06,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),66.43884034670694,-123.46108715395687,629.9631423889807,2019, 6, 4, 21, 22, 1.7881393432617188e-06,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),65.54401961314394,-114.83089278337464,636.1833337188533,2019, 6, 4, 21, 22, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),64.17258847677446,-106.95249806238922,642.7227607670008,2019, 6, 4, 21, 23, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),62.39820796121527,-99.95741413977346,649.557814205855,2019, 6, 4, 21, 24, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),60.29564869010853,-93.85307771650075,656.6652303963974,2019, 6, 4, 21, 25, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),57.93196815548095,-88.57087915622485,664.0220839025275,2019, 6, 4, 21, 26, 59.99998390674591,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),55.36307146695987,-84.00871106398822,671.6057557821854,2019, 6, 4, 21, 27, 59.999980330467224,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),52.63366609694147,-80.05830555013652,679.3938861951211,2019, 6, 4, 21, 29, 1.6987323760986328e-05,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),49.77875264567071,-76.61916318511499,687.3642833006537,2019, 6, 4, 21, 30, 1.341104507446289e-05,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),46.82548937400422,-73.60388222395409,695.494870946875,2019, 6, 4, 21, 31, 9.834766387939453e-06,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),43.79494461048313,-70.93898732550382,703.7635745767897,2019, 6, 4, 21, 32, 6.258487701416016e-06,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),40.70353699930239,-68.56373268598621,712.1482273848653,2019, 6, 4, 21, 33, 2.682209014892578e-06,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),37.56416165130558,-66.42823082234057,720.6264695815361,2019, 6, 4, 21, 33, 59.99999910593033,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),34.387045578627195,-64.49152981427652,729.175649737425,2019, 6, 4, 21, 34, 59.99999552965164,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),31.18038950853151,-62.71989069290138,737.7727318227821,2019, 6, 4, 21, 35, 59.999991953372955,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),27.950847748479013,-61.085337004154646,746.394211288554,2019, 6, 4, 21, 36, 59.99998837709427,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),24.703887676416308,-59.56447040258334,755.0160432067537,2019, 6, 4, 21, 37, 59.99998480081558,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),21.444060563712192,-58.13751726265354,763.6135851087007,2019, 6, 4, 21, 38, 59.999981224536896,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),18.175205112538727,-56.78756386599373,772.1615624508054,2019, 6, 4, 21, 40, 1.7881393432617188e-05,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),14.900614217757706,-55.49994652828682,780.6340241658004,2019, 6, 4, 21, 41, 1.430511474609375e-05,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),11.623144805336706,-54.261749687901414,789.0043755329901,2019, 6, 4, 21, 42, 1.0728836059570312e-05,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),8.345324016442929,-53.06140359285543,797.2453745010034,2019, 6, 4, 21, 43, 7.152557373046875e-06,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),5.069425906585911,-51.88834320787333,805.3291779806058,2019, 6, 4, 21, 44, 3.5762786865234375e-06,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),1.7975371646423839,-50.7327192728525,813.2274035710668,2019, 6, 4, 21, 45, 0.0,0,0,0,0,0,0,0,0,0,0,,
SOLRAD 1 (GREB),-1.4683861441984276,-49.585143346326504,820.9112120058281,2019, 6, 4, 21, 45, 59.99999642372131,0,0,0,0,0,0,0,0,0,0,,
