name,latitude,longitude,elevation,year,month,day,hour,minute,second,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,
KESTREL EYE 2M,-7.921855584889306,16.218678313780725,382.79961157698193,2019, 6, 4, 21, 15, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-10.97650765109668,18.457658486705093,383.7258569066008,2019, 6, 4, 21, 16, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-14.009128151149264,20.74746101304892,384.73416924625707,2019, 6, 4, 21, 18, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-17.01300985793115,23.103755597082834,385.8141483296245,2019, 6, 4, 21, 19, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-19.98089820715772,25.543202206591456,386.9538963891991,2019, 6, 4, 21, 20, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-22.904825173146172,28.08365168503183,388.1402054069671,2019, 6, 4, 21, 21, 5.364418029785156e-06,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-25.775933129521317,30.744330789179575,389.3587724833579,2019, 6, 4, 21, 22, 1.7881393432617188e-06,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-28.58427421287197,33.54597998775449,390.59443508242634,2019, 6, 4, 21, 22, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-31.318586960245987,36.51090957371092,391.8314221874848,2019, 6, 4, 21, 23, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-33.96605353773575,39.66291950688011,393.0536165364366,2019, 6, 4, 21, 24, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-36.512046952636325,43.02700428778512,394.24482300366725,2019, 6, 4, 21, 25, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-38.93988729182435,46.62873428338053,395.38903819946916,2019, 6, 4, 21, 26, 59.99998390674591,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-41.2306403421602,50.49318040400537,396.4707164600894,2019, 6, 4, 21, 27, 59.999980330467224,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-43.363012796022446,54.643230756450976,397.47502823504,2019, 6, 4, 21, 29, 1.6987323760986328e-05,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-45.313411845634334,59.09715415503935,398.3881025655591,2019, 6, 4, 21, 30, 1.341104507446289e-05,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-47.056288636667226,63.86541190030332,399.19725958999754,2019, 6, 4, 21, 31, 9.834766387939453e-06,0,0,0,0,0,0,0,0,0,0,,
KESTREL EYE 2M,-48.564844885338594,68.94682277473532,399.8912158915793,2019, 6, 4, 21, 32, 6.258487701416016e-06,0,0,0,0,0,0,0,0,0,0,,
