name,latitude,longitude,elevation,year,month,day,hour,minute,second,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,
PRISMA (TANGO),45.79997193782731,-52.07238793736566,757.4070777718731,2019, 6, 4, 21, 15, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),42.26809487080417,-53.352856524833335,758.5675681235576,2019, 6, 4, 21, 16, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),38.72755064890266,-54.52383820697923,759.7515415054063,2019, 6, 4, 21, 18, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),35.1801021340437,-55.607752744790965,760.9675220747754,2019, 6, 4, 21, 19, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),31.62714148138103,-56.62184510126447,762.223556630034,2019, 6, 4, 21, 20, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),28.06981226285762,-57.579652813218395,763.526974914797,2019, 6, 4, 21, 21, 5.364418029785156e-06,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),24.50908286047016,-58.492016932362766,764.8841657343397,2019, 6, 4, 21, 22, 1.7881393432617188e-06,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),20.945798250093944,-59.36779273302635,766.300368354507,2019, 6, 4, 21, 22, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),17.38071579997621,-60.21436160337167,767.7794839219125,2019, 6, 4, 21, 23, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),13.814530200062528,-61.03800865770291,769.3239105321552,2019, 6, 4, 21, 24, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),10.247890898816596,-61.84420840079113,770.9344051634372,2019, 6, 4, 21, 25, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),6.681414351154727,-62.637848213472026,772.6099752083261,2019, 6, 4, 21, 26, 59.99998390674591,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),3.115692709167704,-63.42340721627648,774.3478017864082,2019, 6, 4, 21, 27, 59.999980330467224,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-0.44870222508186053,-64.20510897022564,776.1431976409687,2019, 6, 4, 21, 29, 1.6987323760986328e-05,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-4.011204499239869,-64.9870534973437,777.9895932630467,2019, 6, 4, 21, 30, 1.341104507446289e-05,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-7.571264018728294,-65.77334663411368,779.8785696916576,2019, 6, 4, 21, 31, 9.834766387939453e-06,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-11.128332536367502,-66.56822431892274,781.7999135187404,2019, 6, 4, 21, 32, 6.258487701416016e-06,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-14.68186075813036,-67.37618792410385,783.7417110598061,2019, 6, 4, 21, 33, 2.682209014892578e-06,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-18.23129143397177,-68.20215667580875,785.6904729117675,2019, 6, 4, 21, 33, 59.99999910593033,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-21.77604988687965,-69.05164889699513,787.6312878958054,2019, 6, 4, 21, 34, 59.99999552965164,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-25.315530782403066,-69.93100674651703,789.5480036994496,2019, 6, 4, 21, 35, 59.999991953372955,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-28.849079518004245,-70.8476846758855,791.4234311056631,2019, 6, 4, 21, 36, 59.99998837709427,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-32.37596593691044,-71.81063056421846,793.2395683507144,2019, 6, 4, 21, 37, 59.99998480081558,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-35.89534699195992,-72.83080230223871,794.9778418895247,2019, 6, 4, 21, 38, 59.999981224536896,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-39.40621558603546,-73.92188548066525,796.6193607331874,2019, 6, 4, 21, 40, 1.7881393432617188e-05,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-42.90731345567557,-75.1013087421492,798.145173894588,2019, 6, 4, 21, 41, 1.430511474609375e-05,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-46.39703046697254,-76.39172922973658,799.5365432947468,2019, 6, 4, 21, 42, 1.0728836059570312e-05,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-49.87322172546061,-77.82324002446867,800.7752060955432,2019, 6, 4, 21, 43, 7.152557373046875e-06,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-53.33294082877463,-79.43675729115553,801.8436393302264,2019, 6, 4, 21, 44, 3.5762786865234375e-06,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-56.772009082900716,-81.28937167930792,802.725316389118,2019, 6, 4, 21, 45, 0.0,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-60.184300249645226,-83.4630818256045,803.4049530113485,2019, 6, 4, 21, 45, 59.99999642372131,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-63.56050196547172,-86.07956541388556,803.8687395347147,2019, 6, 4, 21, 46, 59.99999284744263,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-66.88586578436053,-89.32610288305398,804.1045564147655,2019, 6, 4, 21, 47, 59.99998927116394,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-70.13589684541333,-93.50266278510846,804.1021702975448,2019, 6, 4, 21, 48, 59.999985694885254,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-73.26762667065188,-99.10907439526422,803.8534082117159,2019, 6, 4, 21, 49, 59.99998211860657,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-76.20111341939649,-107.00057159419006,803.3523073077247,2019, 6, 4, 21, 51, 1.8775463104248047e-05,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-78.78031984543544,-118.59814163633017,802.5952406331413,2019, 6, 4, 21, 52, 1.519918441772461e-05,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-80.70553519945398,-135.74279821567032,801.5810118948176,2019, 6, 4, 21, 53, 1.1622905731201172e-05,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-81.51839933555804,-158.5419518069879,800.3109246073133,2019, 6, 4, 21, 54, 8.046627044677734e-06,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-80.91400401138165,178.10735077362105,798.7888199883475,2019, 6, 4, 21, 55, 4.470348358154297e-06,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-79.12456781079675,159.98696175474618,797.0210845172438,2019, 6, 4, 21, 56, 8.940696716308594e-07,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-76.61556852419642,147.64549611439182,795.0166264296088,2019, 6, 4, 21, 56, 59.999997317790985,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-73.71451935160047,139.28731940181362,792.7868209628389,2019, 6, 4, 21, 57, 59.9999937415123,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-70.59472103455509,133.3930860575089,790.3454244680779,2019, 6, 4, 21, 58, 59.99999016523361,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-67.34465135119346,129.0331538051121,787.708457822619,2019, 6, 4, 21, 59, 59.999986588954926,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-64.01147775236137,125.66473785902451,784.894059912998,2019, 6, 4, 22, 0, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-60.621878143102435,122.963883009301,781.9223123166907,2019, 6, 4, 22, 1, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-57.191817357701,120.72960458632704,778.8150345646976,2019, 6, 4, 22, 3, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-53.731346967781754,118.83210487495768,775.5955645655914,2019, 6, 4, 22, 4, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
PRISMA (TANGO),-50.24707097837179,117.18437855230891,772.2884950032729,2019, 6, 4, 22, 5, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
