name,latitude,longitude,elevation,year,month,day,hour,minute,second,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,
CUBERRT,-51.36838975514659,115.53381015579079,397.9550747756979,2019, 6, 4, 21, 22, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
CUBERRT,-50.6792169314586,121.36171328676224,397.6179667722453,2019, 6, 4, 21, 23, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
CUBERRT,-49.68371071945104,126.97687221295206,397.1389398943419,2019, 6, 4, 21, 24, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
CUBERRT,-48.40409658176003,132.32581835227373,396.524439968389,2019, 6, 4, 21, 25, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
CUBERRT,-46.86597955859217,137.37518000692702,395.78278834253257,2019, 6, 4, 21, 26, 59.99998390674591,0,0,0,0,0,0,0,0,0,0,,
CUBERRT,-45.09634348409075,142.11013738606863,394.9240483995957,2019, 6, 4, 21, 27, 59.999980330467224,0,0,0,0,0,0,0,0,0,0,,
CUBERRT,-43.12193863136956,146.5310691338627,393.9598626619058,2019, 6, 4, 21, 29, 1.6987323760986328e-05,0,0,0,0,0,0,0,0,0,0,,
CUBERRT,-40.96816285393949,150.64954965640743,392.9032669281638,2019, 6, 4, 21, 30, 1.341104507446289e-05,0,0,0,0,0,0,0,0,0,0,,
CUBERRT,-38.65838836257415,154.4845853045998,391.76847443290706,2019, 6, 4, 21, 31, 9.834766387939453e-06,0,0,0,0,0,0,0,0,0,0,,
CUBERRT,-36.21366831144621,158.05947557988614,390.5706463162909,2019, 6, 4, 21, 32, 6.258487701416016e-06,0,0,0,0,0,0,0,0,0,0,,
CUBERRT,-33.65269513788774,161.39947526386302,389.32564257839334,2019, 6, 4, 21, 33, 2.682209014892578e-06,0,0,0,0,0,0,0,0,0,0,,
CUBERRT,-30.991921909681405,164.53018359462305,388.049761371005,2019, 6, 4, 21, 33, 59.99999910593033,0,0,0,0,0,0,0,0,0,0,,
CUBERRT,-28.245771779344757,167.47652711178773,386.75947043956955,2019, 6, 4, 21, 34, 59.99999552965164,0,0,0,0,0,0,0,0,0,0,,
CUBERRT,-25.42688506283902,170.26218512594141,385.4711354006159,2019, 6, 4, 21, 35, 59.999991953372955,0,0,0,0,0,0,0,0,0,0,,
