name,latitude,longitude,elevation,year,month,day,hour,minute,second,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,
GEOTAIL,-3.579691971177333,-164.28009478180974,183107.18155991138,2019, 6, 4, 21, 15, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.5740329955707675,-164.51392239275896,183087.3371523506,2019, 6, 4, 21, 16, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.56837250306635,-164.74774681080305,183067.4709327296,2019, 6, 4, 21, 18, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.562710499874662,-164.9815677171714,183047.58292503332,2019, 6, 4, 21, 19, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.557046980818637,-165.21538526346743,183027.67311328705,2019, 6, 4, 21, 20, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.5513819445148886,-165.44919944449666,183007.7414948272,2019, 6, 4, 21, 21, 5.364418029785156e-06,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.5457153895787603,-165.6830102550562,182987.78806698648,2019, 6, 4, 21, 22, 1.7881393432617188e-06,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.540047314624263,-165.9168176899432,182967.81282709495,2019, 6, 4, 21, 22, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.534377718264,-166.15062174394623,182947.81577247937,2019, 6, 4, 21, 23, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.5287065991093476,-166.38442241184916,182927.79690046317,2019, 6, 4, 21, 24, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.5230339557702264,-166.6182195203361,182907.75620836663,2019, 6, 4, 21, 25, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.517359786855226,-166.85201340037804,182887.6936935073,2019, 6, 4, 21, 26, 59.99998390674591,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.5116840909716602,-167.08580387864555,182867.60935319902,2019, 6, 4, 21, 27, 59.999980330467224,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.5060068629180514,-167.31959110667094,182847.50317126323,2019, 6, 4, 21, 29, 1.6987323760986328e-05,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.500328108912729,-167.55337476568283,182827.3751719723,2019, 6, 4, 21, 30, 1.341104507446289e-05,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.494647823752533,-167.78715500720187,182807.22533915562,2019, 6, 4, 21, 31, 9.834766387939453e-06,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.488966006039314,-168.02093182598168,182787.05367011498,2019, 6, 4, 21, 32, 6.258487701416016e-06,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.4832826543736037,-168.25470521676525,182766.86016214843,2019, 6, 4, 21, 33, 2.682209014892578e-06,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.477597767354542,-168.48847517429618,182746.64481255124,2019, 6, 4, 21, 33, 59.99999910593033,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.4719113435798907,-168.72224169330767,182726.40761861517,2019, 6, 4, 21, 34, 59.99999552965164,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.466223381646121,-168.95600476853198,182706.1485776293,2019, 6, 4, 21, 35, 59.999991953372955,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.4605338801482657,-169.18976439469773,182685.8676868791,2019, 6, 4, 21, 36, 59.99998837709427,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.454842837680032,-169.42352056651941,182665.564943647,2019, 6, 4, 21, 37, 59.99998480081558,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.4491502528337707,-169.6572732787195,182645.24034521249,2019, 6, 4, 21, 38, 59.999981224536896,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.4434561203816894,-169.89102268274513,182624.8938752007,2019, 6, 4, 21, 40, 1.7881393432617188e-05,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.4377604465497957,-170.1247684598237,182604.5255581716,2019, 6, 4, 21, 41, 1.430511474609375e-05,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.432063226108661,-170.3585105932963,182584.13537775885,2019, 6, 4, 21, 42, 1.0728836059570312e-05,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.426364457645098,-170.59224941405574,182563.7233312291,2019, 6, 4, 21, 43, 7.152557373046875e-06,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.4206641397446105,-170.82598474869712,182543.28941584568,2019, 6, 4, 21, 44, 3.5762786865234375e-06,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.414962270991282,-171.05971659190362,182522.8336288688,2019, 6, 4, 21, 45, 0.0,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.409258849967808,-171.29344493835865,182502.35596755595,2019, 6, 4, 21, 45, 59.99999642372131,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.4035538752555503,-171.52716978273665,182481.85642916072,2019, 6, 4, 21, 46, 59.99999284744263,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.39784734543446,-171.76089111970558,182461.33501093384,2019, 6, 4, 21, 47, 59.99998927116394,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.3921392590831223,-171.9946089439364,182440.79171012292,2019, 6, 4, 21, 48, 59.999985694885254,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.3864296147787063,-172.22832325008415,182420.2265239726,2019, 6, 4, 21, 49, 59.99998211860657,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.3807184072668184,-172.4620341895237,182399.63943591175,2019, 6, 4, 21, 51, 1.8775463104248047e-05,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.3750056427812183,-172.6957414434719,182379.030470788,2019, 6, 4, 21, 52, 1.519918441772461e-05,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.3692913160657345,-172.92944516328902,182358.39961203877,2019, 6, 4, 21, 53, 1.1622905731201172e-05,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.363575425692041,-173.16314534361894,182337.74685689568,2019, 6, 4, 21, 54, 8.046627044677734e-06,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.357857970230373,-173.39684197909014,182317.07220258735,2019, 6, 4, 21, 55, 4.470348358154297e-06,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.3521389482495163,-173.63053506433863,182296.37564633897,2019, 6, 4, 21, 56, 8.940696716308594e-07,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.346418358316959,-173.86422459398642,182275.65718537263,2019, 6, 4, 21, 56, 59.999997317790985,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.340696198998703,-174.09791056265146,182254.91681690753,2019, 6, 4, 21, 57, 59.9999937415123,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.334972468859377,-174.3315927968532,182234.15453815897,2019, 6, 4, 21, 58, 59.99999016523361,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.3292471664622174,-174.56527162739377,182213.37034633983,2019, 6, 4, 21, 59, 59.999986588954926,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.323520290369097,-174.79894688077715,182192.56423865937,2019, 6, 4, 22, 0, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.3177918391403893,-175.032618551607,182171.73621232386,2019, 6, 4, 22, 1, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.312061807492289,-175.2662867911583,182150.88625054812,2019, 6, 4, 22, 3, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.3063302016669835,-175.4999512806494,182130.01437849356,2019, 6, 4, 22, 4, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.300597016378885,-175.73361217134462,182109.12057938328,2019, 6, 4, 22, 5, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.2948622501827787,-175.96726945782783,182088.20485041072,2019, 6, 4, 22, 6, 5.364418029785156e-06,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.289125901632019,-176.200923134669,182067.26718876624,2019, 6, 4, 22, 7, 1.7881393432617188e-06,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.283387969278536,-176.4345731964323,182046.30759163658,2019, 6, 4, 22, 7, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.2776484516728686,-176.66821963768479,182025.32605620575,2019, 6, 4, 22, 8, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
GEOTAIL,-3.271907347364093,-176.90186245297883,182004.32257965446,2019, 6, 4, 22, 9, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
