name,latitude,longitude,elevation,year,month,day,hour,minute,second,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,
LEMUR 2 VU,-15.742384257607402,102.84712857477021,487.5484740901775,2019, 6, 4, 21, 15, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
LEMUR 2 VU,-18.659490655544705,105.18828603306164,488.45115185295464,2019, 6, 4, 21, 16, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
LEMUR 2 VU,-21.538294462439584,107.61833597181841,489.3851457799141,2019, 6, 4, 21, 18, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
LEMUR 2 VU,-24.370932039993935,110.15465919520229,490.338448224211,2019, 6, 4, 21, 19, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
LEMUR 2 VU,-27.148633016474612,112.81598100591549,491.2982391357253,2019, 6, 4, 21, 20, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
LEMUR 2 VU,-29.86152152969323,115.62245700054899,492.25109622187443,2019, 6, 4, 21, 21, 5.364418029785156e-06,0,0,0,0,0,0,0,0,0,0,,
LEMUR 2 VU,-32.49840797927913,118.59567402798685,493.1832199369569,2019, 6, 4, 21, 22, 1.7881393432617188e-06,0,0,0,0,0,0,0,0,0,0,,
LEMUR 2 VU,-35.04656465884659,121.75850019682044,494.08066547582797,2019, 6, 4, 21, 22, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
LEMUR 2 VU,-37.49149863262274,125.13470649055088,494.9295782369698,2019, 6, 4, 21, 23, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
LEMUR 2 VU,-39.81674307845457,128.7482560508187,495.7164286289375,2019, 6, 4, 21, 24, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
LEMUR 2 VU,-42.00370227859186,132.62213636064828,496.4282421947569,2019, 6, 4, 21, 25, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
