name,latitude,longitude,elevation,year,month,day,hour,minute,second,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,
HALOSAT,-49.83232329780544,89.11862237379924,405.9918546730902,2019, 6, 4, 21, 15, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
HALOSAT,-50.78680047055404,94.75368346027184,406.4190603388794,2019, 6, 4, 21, 16, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
HALOSAT,-51.43362057802668,100.59232060532533,406.7025832761861,2019, 6, 4, 21, 18, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
HALOSAT,-51.757008509064896,106.56070152182647,406.83839544474523,2019, 6, 4, 21, 19, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
HALOSAT,-51.748682554303805,112.57231941822228,406.82451582189645,2019, 6, 4, 21, 20, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
HALOSAT,-51.40885635819694,118.53622979061096,406.66104190831186,2019, 6, 4, 21, 21, 5.364418029785156e-06,0,0,0,0,0,0,0,0,0,0,,
HALOSAT,-50.746212780435265,124.36637502112742,406.350148987651,2019, 6, 4, 21, 22, 1.7881393432617188e-06,0,0,0,0,0,0,0,0,0,0,,
HALOSAT,-49.77685409165089,129.9897295810082,405.8960558111201,2019, 6, 4, 21, 22, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
HALOSAT,-48.52251135617033,135.3515249353594,405.3049574270974,2019, 6, 4, 21, 23, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
HALOSAT,-47.00844246785617,140.41694416216885,404.5849261080984,2019, 6, 4, 21, 24, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
HALOSAT,-45.261427720466656,145.16979549881032,403.7457817979675,2019, 6, 4, 21, 25, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
HALOSAT,-43.308135546704584,149.60929206943982,402.7989339691154,2019, 6, 4, 21, 26, 59.99998390674591,0,0,0,0,0,0,0,0,0,0,,
