name,latitude,longitude,elevation,year,month,day,hour,minute,second,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,
DELLINGR (RBLE),-40.41936928359177,145.91896081113157,393.5101376416083,2019, 6, 4, 21, 22, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
DELLINGR (RBLE),-38.07494563629692,149.68815829254427,392.4332624642743,2019, 6, 4, 21, 23, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
DELLINGR (RBLE),-35.600417856442974,153.20318739030714,391.30665445446414,2019, 6, 4, 21, 24, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
DELLINGR (RBLE),-33.01392954496833,156.48951377649294,390.14591802523347,2019, 6, 4, 21, 25, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
DELLINGR (RBLE),-30.3314289907444,159.57264914853064,388.9669863354498,2019, 6, 4, 21, 26, 59.99998390674591,0,0,0,0,0,0,0,0,0,0,,
DELLINGR (RBLE),-27.5668915958399,162.47725623362626,387.78585313075456,2019, 6, 4, 21, 27, 59.999980330467224,0,0,0,0,0,0,0,0,0,0,,
DELLINGR (RBLE),-24.732568782304067,165.22666188937413,386.6183021487078,2019, 6, 4, 21, 29, 1.6987323760986328e-05,0,0,0,0,0,0,0,0,0,0,,
DELLINGR (RBLE),-21.839247176289494,167.84264325308058,385.47964367564725,2019, 6, 4, 21, 30, 1.341104507446289e-05,0,0,0,0,0,0,0,0,0,0,,
DELLINGR (RBLE),-18.896474318234805,170.34541600896915,384.3844514964491,2019, 6, 4, 21, 31, 9.834766387939453e-06,0,0,0,0,0,0,0,0,0,0,,
DELLINGR (RBLE),-15.91278208473604,172.75371841414403,383.34632087716295,2019, 6, 4, 21, 32, 6.258487701416016e-06,0,0,0,0,0,0,0,0,0,0,,
DELLINGR (RBLE),-12.895877622210584,175.08497158091558,382.37764055880535,2019, 6, 4, 21, 33, 2.682209014892578e-06,0,0,0,0,0,0,0,0,0,0,,
