name,latitude,longitude,elevation,year,month,day,hour,minute,second,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,
GALILEO 9 (205),-50.81878342642116,26.17771924500435,23243.157571250133,2019, 6, 4, 21, 15, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-50.61007779993374,26.512883682187407,23243.007058272753,2019, 6, 4, 21, 16, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-50.398456661132975,26.842846485392812,23242.854945423256,2019, 6, 4, 21, 18, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-50.18396773521528,27.16762184032557,23242.70125371062,2019, 6, 4, 21, 19, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-49.96665795224185,27.487227387985456,23242.546004111726,2019, 6, 4, 21, 20, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-49.74657398967746,27.801683200020722,23242.3892179745,2019, 6, 4, 21, 21, 5.364418029785156e-06,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-49.52376211000569,28.111011867606347,23242.23091691241,2019, 6, 4, 21, 22, 1.7881393432617188e-06,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-49.298268140926695,28.41523836959156,23242.071122800313,2019, 6, 4, 21, 22, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-49.07013745715241,28.714389943192444,23241.90985777058,2019, 6, 4, 21, 23, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-48.83941496375294,29.008495957388337,23241.747144208734,2019, 6, 4, 21, 24, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-48.60614508099277,29.297587957333892,23241.58300474931,2019, 6, 4, 21, 25, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-48.370371730609286,29.581698871345004,23241.41746227169,2019, 6, 4, 21, 26, 59.99998390674591,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-48.132138323468816,29.86086390206439,23241.250539895616,2019, 6, 4, 21, 27, 59.999980330467224,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-47.89148758638194,30.13511992221035,23241.082260863725,2019, 6, 4, 21, 29, 1.6987323760986328e-05,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-47.648462199457434,30.404504799641156,23240.912648989313,2019, 6, 4, 21, 30, 1.341104507446289e-05,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-47.403103819312385,30.669058393482008,23240.741727974848,2019, 6, 4, 21, 31, 9.834766387939453e-06,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-47.155453715582325,30.928821711507236,23240.56952185789,2019, 6, 4, 21, 32, 6.258487701416016e-06,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-46.90555260408216,31.183836995511168,23240.396054894267,2019, 6, 4, 21, 33, 2.682209014892578e-06,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-46.65344064157453,31.43414762468981,23240.2213515534,2019, 6, 4, 21, 33, 59.99999910593033,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-46.399157421532216,31.679798022619625,23240.045436513654,2019, 6, 4, 21, 34, 59.99999552965164,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-46.142741970838415,31.92083356778841,23239.86833465776,2019, 6, 4, 21, 35, 59.999991953372955,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-45.88423274737468,32.157300507690465,23239.690071068002,2019, 6, 4, 21, 36, 59.99998837709427,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-45.62366763844606,32.3892458764474,23239.510671021475,2019, 6, 4, 21, 37, 59.99998480081558,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-45.36108395999234,32.616717415883045,23239.33015998534,2019, 6, 4, 21, 38, 59.999981224536896,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-45.09651827847966,32.83976364816447,23239.148563489816,2019, 6, 4, 21, 40, 1.7881393432617188e-05,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-44.830007122497655,33.058433208407415,23238.965907611084,2019, 6, 4, 21, 41, 1.430511474609375e-05,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-44.56158591958859,33.27277584134447,23238.782218235825,2019, 6, 4, 21, 42, 1.0728836059570312e-05,0,0,0,0,0,0,0,0,0,0,,
GALILEO 9 (205),-44.29128970646487,33.4828410622053,23238.597521542542,2019, 6, 4, 21, 43, 7.152557373046875e-06,0,0,0,0,0,0,0,0,0,0,,
