name,latitude,longitude,elevation,year,month,day,hour,minute,second,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,
SAPPHIRE,80.32514858408791,27.97048840408946,794.9784136729634,2019, 6, 4, 21, 15, 59.99998301267624,0,0,0,0,0,0,0,0,0,0,,
SAPPHIRE,78.18326561009417,12.31131663181389,795.1954118311456,2019, 6, 4, 21, 16, 59.99997943639755,0,0,0,0,0,0,0,0,0,0,,
SAPPHIRE,75.47706670565913,1.8030248667336566,795.2906651788795,2019, 6, 4, 21, 18, 1.609325408935547e-05,0,0,0,0,0,0,0,0,0,0,,
SAPPHIRE,72.46552727148514,-5.400639261960028,795.2682876260664,2019, 6, 4, 21, 19, 1.2516975402832031e-05,0,0,0,0,0,0,0,0,0,0,,
SAPPHIRE,69.2808529848246,-10.57464791277765,795.1343245674672,2019, 6, 4, 21, 20, 8.940696716308594e-06,0,0,0,0,0,0,0,0,0,0,,
SAPPHIRE,65.99125958817261,-14.469883968630993,794.8966401452865,2019, 6, 4, 21, 21, 5.364418029785156e-06,0,0,0,0,0,0,0,0,0,0,,
SAPPHIRE,62.633939678284726,-17.525768157739062,794.5647773084305,2019, 6, 4, 21, 22, 1.7881393432617188e-06,0,0,0,0,0,0,0,0,0,0,,
SAPPHIRE,59.23042920858001,-20.008036066045513,794.1497919919144,2019, 6, 4, 21, 22, 59.99999821186066,0,0,0,0,0,0,0,0,0,0,,
SAPPHIRE,55.793900413459355,-22.084079596703226,793.6640637512374,2019, 6, 4, 21, 23, 59.99999463558197,0,0,0,0,0,0,0,0,0,0,,
SAPPHIRE,52.3328052562057,-23.863593550427073,793.1210854396019,2019, 6, 4, 21, 24, 59.999991059303284,0,0,0,0,0,0,0,0,0,0,,
SAPPHIRE,48.85280035731692,-25.421083079592314,792.535234862146,2019, 6, 4, 21, 25, 59.9999874830246,0,0,0,0,0,0,0,0,0,0,,
SAPPHIRE,45.357818550012446,-26.808788335246955,791.9215316698401,2019, 6, 4, 21, 26, 59.99998390674591,0,0,0,0,0,0,0,0,0,0,,
SAPPHIRE,41.8506937722478,-28.064386134672905,791.2953830589879,2019, 6, 4, 21, 27, 59.999980330467224,0,0,0,0,0,0,0,0,0,0,,
SAPPHIRE,38.33353819033068,-29.215746477903874,790.6723216967673,2019, 6, 4, 21, 29, 1.6987323760986328e-05,0,0,0,0,0,0,0,0,0,0,,
