name,latitude,longitude,elevation,year,month,day,hour,minute,second,horizon
ISS (ZARYA),-51.76707503,160.3364166,426.6375577,2019,5,15,2,39,59.99999106,0
ISS (ZARYA),-51.74275483,166.323026,426.5654363,2019,5,15,2,40,59.99998748,0
ISS (ZARYA),-51.3897731,172.2582382,426.3655052,2019,5,15,2,41,59.99998391,0
ISS (ZARYA),-50.71705901,178.0573756,426.0401431,2019,5,15,2,42,59.99998033,0
ISS (ZARYA),-49.74079057,-176.3511186,425.5936467,2019,5,15,2,44,1.70E-05,0
ISS (ZARYA),-48.48261945,-171.0207014,425.0321641,2019,5,15,2,45,1.34E-05,0
ISS (ZARYA),-46.96760096,-165.9851678,424.3635946,2019,5,15,2,46,9.83E-06,0
ISS (ZARYA),-45.22223753,-161.2600477,423.5974622,2019,5,15,2,47,6.26E-06,0
ISS (ZARYA),-43.2728867,-156.8457967,422.7447587,2019,5,15,2,48,2.68E-06,0
ISS (ZARYA),-41.14463847,-152.7316662,421.8177639,2019,5,15,2,48,59.99999911,0
ISS (ZARYA),-38.86064052,-148.8994099,420.8298413,2019,5,15,2,49,59.99999553,0
ISS (ZARYA),-36.44178506,-145.3263769,419.795216,2019,5,15,2,50,59.99999195,0
ISS (ZARYA),-33.90665299,-141.9878467,418.7287361,2019,5,15,2,51,59.99998838,0
ISS (ZARYA),-31.27162126,-138.8586502,417.6456226,2019,5,15,2,52,59.9999848,0
ISS (ZARYA),-28.55106064,-135.9142047,416.5612122,2019,5,15,2,53,59.99998122,0
ISS (ZARYA),-25.75757165,-133.1311058,415.490696,2019,5,15,2,55,1.79E-05,0
ISS (ZARYA),-22.90223822,-130.4874178,414.4488638,2019,5,15,2,56,1.43E-05,0
ISS (ZARYA),-19.99485261,-127.9627394,413.4498478,2019,5,15,2,57,1.07E-05,0
ISS (ZARYA),-17.04414016,-125.5381555,412.5068844,2019,5,15,2,58,7.15E-06,0
ISS (ZARYA),-14.05795268,-123.1961014,411.6320891,2019,5,15,2,59,3.58E-06,0
ISS (ZARYA),-11.04344195,-120.9201842,410.8362514,2019,5,15,3,0,0,0
ISS (ZARYA),-8.007213472,-118.6949826,410.1286553,2019,5,15,3,0,59.99999642,0
ISS (ZARYA),-4.955463823,-116.5058352,409.5169266,2019,5,15,3,1,59.99999285,0
ISS (ZARYA),-1.894104918,-114.3386284,409.0069128,2019,5,15,3,2,59.99998927,0
ISS (ZARYA),1.171121073,-112.1795827,408.6025955,2019,5,15,3,3,59.99998569,0
ISS (ZARYA),4.234532524,-110.0150414,408.3060392,2019,5,15,3,4,59.99998212,0
ISS (ZARYA),7.290403303,-107.8312571,408.1173754,2019,5,15,3,6,1.88E-05,0
ISS (ZARYA),10.33284597,-105.6141857,408.0348254,2019,5,15,3,7,1.52E-05,0
ISS (ZARYA),13.35571032,-103.3492635,408.0547572,2019,5,15,3,8,1.16E-05,0
ISS (ZARYA),16.35245264,-101.0211988,408.1717787,2019,5,15,3,9,8.05E-06,0
ISS (ZARYA),19.3160027,-98.6137567,408.3788637,2019,5,15,3,10,4.47E-06,0
ISS (ZARYA),22.23861252,-96.10955267,408.6675073,2019,5,15,3,11,8.94E-07,0
ISS (ZARYA),25.11168581,-93.4898652,409.0279089,2019,5,15,3,11,59.99999732,0
ISS (ZARYA),27.92558535,-90.73448659,409.4491779,2019,5,15,3,12,59.99999374,0
ISS (ZARYA),30.6694177,-87.82164424,409.9195577,2019,5,15,3,13,59.99999017,0
ISS (ZARYA),33.33079734,-84.72804132,410.4266645,2019,5,15,3,14,59.99998659,0
ISS (ZARYA),35.89559776,-81.42908841,410.9577347,2019,5,15,3,15,59.99998301,0
ISS (ZARYA),38.34770568,-77.89942513,411.4998776,2019,5,15,3,16,59.99997944,0
ISS (ZARYA),40.66880888,-74.11385805,412.0403276,2019,5,15,3,18,1.61E-05,0
ISS (ZARYA),42.83825533,-70.04887565,412.5666894,2019,5,15,3,19,1.25E-05,0
ISS (ZARYA),44.83307637,-65.68484496,413.0671781,2019,5,15,3,20,8.94E-06,0
ISS (ZARYA),46.62823496,-61.0090092,413.5308406,2019,5,15,3,21,5.36E-06,0
ISS (ZARYA),48.19722905,-56.01915471,413.9477627,2019,5,15,3,22,1.79E-06,0
ISS (ZARYA),49.51313665,-50.72757434,414.309253,2019,5,15,3,22,59.99999821,0
ISS (ZARYA),50.55014411,-45.16454984,414.6080039,2019,5,15,3,23,59.99999464,0
ISS (ZARYA),51.28548366,-39.38022937,414.8382248,2019,5,15,3,24,59.99999106,0
ISS (ZARYA),51.70154624,-33.44371592,414.9957464,2019,5,15,3,25,59.99998748,0
ISS (ZARYA),51.78778544,-27.43865994,415.0780951,2019,5,15,3,26,59.99998391,0
ISS (ZARYA),51.54197351,-21.45567957,415.0845339,2019,5,15,3,27,59.99998033,0
ISS (ZARYA),50.97047792,-15.58311848,415.0160729,2019,5,15,3,29,1.70E-05,0
ISS (ZARYA),50.08748389,-9.898373278,414.8754454,2019,5,15,3,30,1.34E-05,0
ISS (ZARYA),48.91336987,-4.461705042,414.6670527,2019,5,15,3,31,9.83E-06,0
ISS (ZARYA),47.47264866,0.686428051,414.3968777,2019,5,15,3,32,6.26E-06,0
ISS (ZARYA),45.79189899,5.524805322,414.0723678,2019,5,15,3,33,2.68E-06,0
ISS (ZARYA),43.89800715,10.04863499,413.7022908,2019,5,15,3,33,59.99999911,0
ISS (ZARYA),41.81687178,14.26571795,413.2965645,2019,5,15,3,34,59.99999553,0
ISS (ZARYA),39.57258306,18.19255433,412.8660638,2019,5,15,3,35,59.99999195,0
ISS (ZARYA),37.1870026,21.85097644,412.4224081,2019,5,15,3,36,59.99998838,0
ISS (ZARYA),34.67963824,25.26553769,411.9777333,2019,5,15,3,37,59.9999848,0
ISS (ZARYA),32.06771249,28.46165748,411.5444519,2019,5,15,3,38,59.99998122,0
ISS (ZARYA),29.36634098,31.46441002,411.1350051,2019,5,15,3,40,1.79E-05,0
ISS (ZARYA),26.58877372,34.29779623,410.7616142,2019,5,15,3,41,1.43E-05,0
ISS (ZARYA),23.74663439,36.98438854,410.4360303,2019,5,15,3,42,1.07E-05,0
ISS (ZARYA),20.85017156,39.54519387,410.1692944,2019,5,15,3,43,7.15E-06,0
ISS (ZARYA),17.90848349,41.99968016,409.9715068,2019,5,15,3,44,3.58E-06,0
ISS (ZARYA),14.92972254,44.36589396,409.851614,2019,5,15,3,45,0,0
ISS (ZARYA),11.92127692,46.6606311,409.8172148,2019,5,15,3,45,59.99999642,0
ISS (ZARYA),8.889931596,48.8996351,409.8743922,2019,5,15,3,46,59.99999285,0
ISS (ZARYA),5.842011201,51.0978078,410.0275728,2019,5,15,3,47,59.99998927,0
ISS (ZARYA),2.783508616,53.26942372,410.2794177,2019,5,15,3,48,59.99998569,0
ISS (ZARYA),-0.279797246,55.42834451,410.6307466,2019,5,15,3,49,59.99998212,0
ISS (ZARYA),-3.342232746,57.58823232,411.080498,2019,5,15,3,51,1.88E-05,0
ISS (ZARYA),-6.398113967,59.76275657,411.6257239,2019,5,15,3,52,1.52E-05,0
ISS (ZARYA),-9.441651513,61.96581329,412.2616232,2019,5,15,3,53,1.16E-05,0
ISS (ZARYA),-12.46683095,64.21173164,412.981609,2019,5,15,3,54,8.05E-06,0
ISS (ZARYA),-15.46729609,66.5154884,413.777411,2019,5,15,3,55,4.47E-06,0
ISS (ZARYA),-18.43621915,68.89292033,414.63921,2019,5,15,3,56,8.94E-07,0
ISS (ZARYA),-21.36615622,71.3609312,415.5558017,2019,5,15,3,56,59.99999732,0
ISS (ZARYA),-24.24888466,73.93768416,416.5147871,2019,5,15,3,57,59.99999374,0
ISS (ZARYA),-27.07521969,76.64276295,417.5027849,2019,5,15,3,58,59.99999017,0
ISS (ZARYA),-29.83480877,79.49727457,418.505662,2019,5,15,3,59,59.99998659,0
ISS (ZARYA),-32.5159048,82.52385141,419.5087778,2019,5,15,4,0,59.99998301,0
ISS (ZARYA),-35.10512363,85.74649,420.4972374,2019,5,15,4,1,59.99997944,0
ISS (ZARYA),-37.58720041,89.19014077,421.4561498,2019,5,15,4,3,1.61E-05,0
ISS (ZARYA),-39.94475851,92.87991818,422.370882,2019,5,15,4,4,1.25E-05,0
ISS (ZARYA),-42.15815594,96.83982638,423.2273152,2019,5,15,4,5,8.94E-06,0
ISS (ZARYA),-44.20543617,101.0908111,424.0120848,2019,5,15,4,6,5.36E-06,0
ISS (ZARYA),-46.06249183,105.648073,424.7128096,2019,5,15,4,7,1.79E-06,0
ISS (ZARYA),-47.70353237,110.5176558,425.3183044,2019,5,15,4,7,59.99999821,0
ISS (ZARYA),-49.10195789,115.692586,425.8187703,2019,5,15,4,8,59.99999464,0
ISS (ZARYA),-50.2317024,121.1491887,426.2059625,2019,5,15,4,9,59.99999106,0
ISS (ZARYA),-51.06901727,126.8445812,426.4733313,2019,5,15,4,10,59.99998748,0
ISS (ZARYA),-51.59452219,132.7165277,426.6161344,2019,5,15,4,11,59.99998391,0
ISS (ZARYA),-51.79519245,138.6865699,426.6315195,2019,5,15,4,12,59.99998033,0
ISS (ZARYA),-51.66585725,144.6665104,426.5185751,2019,5,15,4,14,1.70E-05,0
ISS (ZARYA),-51.20983186,150.5671289,426.2783496,2019,5,15,4,15,1.34E-05,0
ISS (ZARYA),-50.43850877,156.3071819,425.9138375,2019,5,15,4,16,9.83E-06,0
ISS (ZARYA),-49.37002247,161.8204937,425.4299335,2019,5,15,4,17,6.26E-06,0
ISS (ZARYA),-48.02733234,167.0598558,424.833355,2019,5,15,4,18,2.68E-06,0
ISS (ZARYA),-46.43615289,171.9975413,424.1325337,2019,5,15,4,18,59.99999911,0
ISS (ZARYA),-44.62309131,176.6232145,423.3374792,2019,5,15,4,19,59.99999553,0
ISS (ZARYA),-42.61420102,-179.0595914,422.4596143,2019,5,15,4,20,59.99999195,0
ISS (ZARYA),-40.43400802,-175.0373646,421.5115871,2019,5,15,4,21,59.99998838,0
ISS (ZARYA),-38.10496212,-171.2901577,420.5070608,2019,5,15,4,22,59.9999848,0
ISS (ZARYA),-35.64721687,-167.7944446,419.460486,2019,5,15,4,23,59.99998122,0
ISS (ZARYA),-33.07863317,-164.5252152,418.386857,2019,5,15,4,25,1.79E-05,0
ISS (ZARYA),-30.41492906,-161.4574028,417.3014621,2019,5,15,4,26,1.43E-05,0
ISS (ZARYA),-27.66988445,-158.5667507,416.2196203,2019,5,15,4,27,1.07E-05,0
ISS (ZARYA),-24.85559104,-155.8303027,415.156424,2019,5,15,4,28,7.15E-06,0
ISS (ZARYA),-21.98269511,-153.2266086,414.1264809,2019,5,15,4,29,3.58E-06,0
ISS (ZARYA),-19.06062824,-150.7357517,413.1436653,2019,5,15,4,30,0,0
ISS (ZARYA),-16.0978178,-148.3392637,412.2208819,2019,5,15,4,30,59.99999642,0
ISS (ZARYA),-13.10187512,-146.0199734,411.3698463,2019,5,15,4,31,59.99999285,0
ISS (ZARYA),-10.07976237,-143.7618194,410.6008889,2019,5,15,4,32,59.99998927,0
ISS (ZARYA),-7.037940782,-141.549645,409.9227823,2019,5,15,4,33,59.99998569,0
ISS (ZARYA),-3.982503434,-139.3689864,409.3425997,2019,5,15,4,34,59.99998212,0
ISS (ZARYA),-0.919294073,-137.2058577,408.8656036,2019,5,15,4,36,1.88E-05,0
ISS (ZARYA),2.145971944,-135.0465444,408.4951716,2019,5,15,4,37,1.52E-05,0
ISS (ZARYA),5.207611844,-132.8773828,408.2327541,2019,5,15,4,38,1.16E-05,0
ISS (ZARYA),8.259860034,-130.6845544,408.0778723,2019,5,15,4,39,8.05E-06,0
ISS (ZARYA),11.29676031,-128.4538712,408.0281509,2019,5,15,4,40,4.47E-06,0
ISS (ZARYA),14.3120497,-126.1705628,408.0793877,2019,5,15,4,41,8.94E-07,0
ISS (ZARYA),17.29903234,-123.81906,408.2256569,2019,5,15,4,41,59.99999732,0
ISS (ZARYA),20.25043966,-121.3827841,408.4594447,2019,5,15,4,42,59.99999374,0
ISS (ZARYA),23.15827334,-118.8439442,408.7718141,2019,5,15,4,43,59.99999017,1
ISS (ZARYA),26.01362792,-116.1833596,409.1525957,2019,5,15,4,44,59.99998659,1
ISS (ZARYA),28.80649097,-113.3803289,409.590599,2019,5,15,4,45,59.99998301,1
ISS (ZARYA),31.52552083,-110.4125826,410.0738426,2019,5,15,4,46,59.99997944,1
ISS (ZARYA),34.15780715,-107.256374,410.5897958,2019,5,15,4,48,1.61E-05,1
ISS (ZARYA),36.6886137,-103.8867987,411.1256272,2019,5,15,4,49,1.25E-05,1
ISS (ZARYA),39.10114956,-100.2784223,411.6684596,2019,5,15,4,50,8.94E-06,1
ISS (ZARYA),41.37636728,-96.40639199,412.2056193,2019,5,15,4,51,5.36E-06,1
ISS (ZARYA),43.49286854,-92.24815076,412.7248811,2019,5,15,4,52,1.79E-06,1
ISS (ZARYA),45.42698359,-87.78589382,413.2147013,2019,5,15,4,52,59.99999821,1
ISS (ZARYA),47.1531245,-83.00979489,413.6644363,2019,5,15,4,53,59.99999464,0
ISS (ZARYA),48.64451916,-77.92182836,414.0645423,2019,5,15,4,54,59.99999106,0
ISS (ZARYA),49.87440991,-72.53968312,414.4067521,2019,5,15,4,55,59.99998748,0
ISS (ZARYA),50.81772707,-66.89986756,414.6842277,2019,5,15,4,56,59.99998391,0
ISS (ZARYA),51.45311573,-61.05881868,414.8916845,2019,5,15,4,57,59.99998033,0
ISS (ZARYA),51.76502928,-55.09091027,415.0254861,2019,5,15,4,59,1.70E-05,0
ISS (ZARYA),51.74547263,-49.08295878,415.0837081,2019,5,15,5,0,1.34E-05,0
ISS (ZARYA),51.39497418,-43.12587848,415.0661699,2019,5,15,5,1,9.83E-06,0
ISS (ZARYA),50.72251969,-37.30538573,414.9744335,2019,5,15,5,2,6.26E-06,0
ISS (ZARYA),49.74446993,-31.69393279,414.81177,2019,5,15,5,3,2.68E-06,0
ISS (ZARYA),48.48275058,-26.3456061,414.5830945,2019,5,15,5,3,59.99999911,0
ISS (ZARYA),46.96274615,-21.29455169,414.2948693,2019,5,15,5,4,59.99999553,0
ISS (ZARYA),45.21130352,-16.55638743,413.9549783,2019,5,15,5,5,59.99999195,0
ISS (ZARYA),43.25511198,-12.13146434,413.5725743,2019,5,15,5,6,59.99998838,0
ISS (ZARYA),41.11956298,-8.00880924,413.1579007,2019,5,15,5,7,59.9999848,0
ISS (ZARYA),38.82806723,-4.169894639,412.7220925,2019,5,15,5,8,59.99998122,0
ISS (ZARYA),36.40173846,-0.591774535,412.2769579,2019,5,15,5,10,1.79E-05,0
ISS (ZARYA),33.85934676,2.75054301,411.8347469,2019,5,15,5,11,1.43E-05,0
ISS (ZARYA),31.21742042,5.882474621,411.4079072,2019,5,15,5,12,1.07E-05,0
ISS (ZARYA),28.49045502,8.828811978,411.0088363,2019,5,15,5,13,7.15E-06,0
ISS (ZARYA),25.69115421,11.61312987,410.6496312,2019,5,15,5,14,3.58E-06,0
ISS (ZARYA),22.83067971,14.25750674,410.3418423,2019,5,15,5,15,0,0
ISS (ZARYA),19.91889065,16.78245196,410.0962343,2019,5,15,5,15,59.99999642,0
ISS (ZARYA),16.96456333,19.20696541,409.9225618,2019,5,15,5,16,59.99999285,0
ISS (ZARYA),13.97558841,21.54867559,409.8293613,2019,5,15,5,17,59.99998927,0
ISS (ZARYA),10.95914568,23.8240213,409.8237652,2019,5,15,5,18,59.99998569,0
ISS (ZARYA),7.921858933,26.04845518,409.9113423,2019,5,15,5,19,59.99998212,0
ISS (ZARYA),4.869931889,28.23665769,410.0959667,2019,5,15,5,21,1.88E-05,0
ISS (ZARYA),1.809281095,30.40274591,410.3797189,2019,5,15,5,22,1.52E-05,0
ISS (ZARYA),-1.254361185,32.56049603,410.7628215,2019,5,15,5,23,1.16E-05,0
ISS (ZARYA),-4.31532953,34.72354972,411.2436105,2019,5,15,5,24,8.05E-06,0
ISS (ZARYA),-7.367920393,36.90562694,411.8185422,2019,5,15,5,25,4.47E-06,0
ISS (ZARYA),-10.40628375,39.12073746,412.4822371,2019,5,15,5,26,8.94E-07,0
ISS (ZARYA),-13.4243098,41.3833933,413.2275589,2019,5,15,5,26,59.99999732,0
ISS (ZARYA),-16.41550706,43.70882189,414.0457273,2019,5,15,5,27,59.99999374,0
ISS (ZARYA),-19.37286825,46.1131774,414.9264625,2019,5,15,5,28,59.99999017,0
ISS (ZARYA),-22.28872033,48.61374457,415.8581571,2019,5,15,5,29,59.99998659,0
ISS (ZARYA),-25.15455556,51.22912274,416.8280748,2019,5,15,5,30,59.99998301,0
ISS (ZARYA),-27.96084108,53.97937296,417.8225683,2019,5,15,5,31,59.99997944,0
ISS (ZARYA),-30.69680809,56.88609552,418.8273159,2019,5,15,5,33,1.61E-05,0
ISS (ZARYA),-33.35021185,59.97238025,419.8275662,2019,5,15,5,34,1.25E-05,0
ISS (ZARYA),-35.90709758,63.2625879,420.8083972,2019,5,15,5,35,8.94E-06,0
ISS (ZARYA),-38.35155106,66.78182672,421.7549715,2019,5,15,5,36,5.36E-06,0
ISS (ZARYA),-40.66549023,70.55502834,422.6527927,2019,5,15,5,37,1.79E-06,0
ISS (ZARYA),-42.82853248,74.60546724,423.4879552,2019,5,15,5,37,59.99999821,0
ISS (ZARYA),-44.81800717,78.95258987,424.2473825,2019,5,15,5,38,59.99999464,0
ISS (ZARYA),-46.60920337,83.60908367,424.9190516,2019,5,15,5,39,59.99999106,0
ISS (ZARYA),-48.17595668,88.5772783,425.4921981,2019,5,15,5,40,59.99998748,0
ISS (ZARYA),-49.49166874,93.84525401,425.9575003,2019,5,15,5,41,59.99998391,0
ISS (ZARYA),-50.53079961,99.38340877,426.3072384,2019,5,15,5,42,59.99998033,0
ISS (ZARYA),-51.27076338,105.1425801,426.5354269,2019,5,15,5,44,1.70E-05,0
ISS (ZARYA),-51.69399946,111.0548563,426.6379167,2019,5,15,5,45,1.34E-05,0
ISS (ZARYA),-51.7898547,117.0378409,426.6124693,2019,5,15,5,46,9.83E-06,0
ISS (ZARYA),-51.55583797,123.0020073,426.458796,2019,5,15,5,47,6.26E-06,0
ISS (ZARYA),-50.99792708,128.8597542,426.1785676,2019,5,15,5,48,2.68E-06,0
ISS (ZARYA),-50.12984004,134.5339947,425.7753896,2019,5,15,5,48,59.99999911,0
ISS (ZARYA),-48.97146971,139.9643327,425.2547467,2019,5,15,5,49,59.99999553,0
ISS (ZARYA),-47.54687235,145.1098468,424.6239152,2019,5,15,5,50,59.99999195,0
ISS (ZARYA),-45.88223115,149.9486613,423.8918453,2019,5,15,5,51,59.99998838,0
ISS (ZARYA),-44.0041113,154.4752703,423.0690156,2019,5,15,5,52,59.9999848,0
ISS (ZARYA),-41.93816401,158.6967969,422.1672608,2019,5,15,5,53,59.99998122,0
ISS (ZARYA),-39.70829495,162.6291579,421.1995756,2019,5,15,5,55,1.79E-05,0
ISS (ZARYA),-37.33623758,166.2937068,420.1799012,2019,5,15,5,56,1.43E-05,0
ISS (ZARYA),-34.84140654,169.7146367,419.1228882,2019,5,15,5,57,1.07E-05,0
ISS (ZARYA),-32.24096111,172.9171006,418.0436532,2019,5,15,5,58,7.15E-06,0
ISS (ZARYA),-29.5499756,175.9259834,416.9575226,2019,5,15,5,59,3.58E-06,0
ISS (ZARYA),-26.78166719,178.7651636,415.8797729,2019,5,15,6,0,0,0
ISS (ZARYA),-23.94764171,-178.5428694,414.8253711,2019,5,15,6,0,59.99999642,0
ISS (ZARYA),-21.05813487,-175.9771567,413.8087189,2019,5,15,6,1,59.99999285,0
ISS (ZARYA),-18.12223706,-173.5182555,412.8434083,2019,5,15,6,2,59.99998927,0
ISS (ZARYA),-15.1480967,-171.1481288,411.9419895,2019,5,15,6,3,59.99998569,0
ISS (ZARYA),-12.14310144,-168.84998,411.1157592,2019,5,15,6,4,59.99998212,0
ISS (ZARYA),-9.114036806,-166.6080565,410.3745699,2019,5,15,6,6,1.88E-05,0
ISS (ZARYA),-6.067237228,-164.4074482,409.72667,2019,5,15,6,7,1.52E-05,0
ISS (ZARYA),-3.008702446,-162.2338654,409.1785678,2019,5,15,6,8,1.16E-05,0
ISS (ZARYA),0.05577647,-160.0734315,408.7349342,2019,5,15,6,9,8.05E-06,0
ISS (ZARYA),3.120508284,-157.9124698,408.3985371,2019,5,15,6,10,4.47E-06,0
ISS (ZARYA),6.179794151,-155.7372911,408.1702133,2019,5,15,6,11,8.94E-07,0
ISS (ZARYA),9.227819975,-153.5339826,408.0488767,2019,5,15,6,11,59.99999732,0
ISS (ZARYA),12.25854496,-151.2881944,408.0315629,2019,5,15,6,12,59.99999374,0
ISS (ZARYA),15.26558266,-148.9849249,408.1135096,2019,5,15,6,13,59.99999017,0
ISS (ZARYA),18.24207095,-146.6083067,408.2882709,2019,5,15,6,14,59.99998659,0
ISS (ZARYA),21.18052703,-144.1413965,408.5478623,2019,5,15,6,15,59.99998301,0
ISS (ZARYA),24.07268427,-141.565979,408.882934,2019,5,15,6,16,59.99997944,0
ISS (ZARYA),26.90930972,-138.8623988,409.282969,2019,5,15,6,18,1.61E-05,0
ISS (ZARYA),29.67998939,-136.0094591,409.7365002,2019,5,15,6,19,1.25E-05,0
ISS (ZARYA),32.37291079,-132.9844006,410.2313456,2019,5,15,6,20,8.94E-06,1
ISS (ZARYA),34.97460978,-129.7630616,410.7548525,2019,5,15,6,21,5.36E-06,1
ISS (ZARYA),37.46972301,-126.3202783,411.2941484,2019,5,15,6,22,1.79E-06,1
ISS (ZARYA),39.84075814,-122.6306566,411.8363946,2019,5,15,6,22,59.99999821,1
ISS (ZARYA),42.06792364,-118.6698544,412.3690343,2019,5,15,6,23,59.99999464,1
ISS (ZARYA),44.12907903,-114.4165226,412.880035,2019,5,15,6,24,59.99999106,1
ISS (ZARYA),45.9998899,-109.8550098,413.358117,2019,5,15,6,25,59.99998748,1
ISS (ZARYA),47.65429102,-104.9788109,413.7929663,2019,5,15,6,26,59.99998391,1
ISS (ZARYA),49.06536132,-99.79449156,414.1754273,2019,5,15,6,27,59.99998033,1
ISS (ZARYA),50.20667838,-94.32545693,414.4976728,2019,5,15,6,29,1.70E-05,1
ISS (ZARYA),51.05412229,-88.61457122,414.7533463,2019,5,15,6,30,1.34E-05,1
ISS (ZARYA),51.58796707,-82.72435923,414.9376793,2019,5,15,6,31,9.83E-06,0
ISS (ZARYA),51.79490833,-76.73391118,415.0475744,2019,5,15,6,32,6.26E-06,0
ISS (ZARYA),51.66960371,-70.73233716,415.0816602,2019,5,15,6,33,2.68E-06,0
ISS (ZARYA),51.21533054,-64.80989521,415.0403119,2019,5,15,6,33,59.99999911,0
ISS (ZARYA),50.44358066,-59.04884085,414.92564,2019,5,15,6,34,59.99999553,0
ISS (ZARYA),49.37270466,-53.51616894,414.7414472,2019,5,15,6,35,59.99999195,0
ISS (ZARYA),48.02595899,-48.25963259,414.4931521,2019,5,15,6,36,59.99998838,0
ISS (ZARYA),46.42939583,-43.30721724,414.1876838,2019,5,15,6,37,59.9999848,0
ISS (ZARYA),44.60996557,-38.66927662,413.8333473,2019,5,15,6,38,59.99998122,0
ISS (ZARYA),42.59404391,-34.34212378,413.4396619,2019,5,15,6,40,1.79E-05,0
ISS (ZARYA),40.40644942,-30.31200354,413.0171772,2019,5,15,6,41,1.43E-05,0
ISS (ZARYA),38.06988098,-26.55867645,412.5772657,2019,5,15,6,42,1.07E-05,0
ISS (ZARYA),35.60470314,-23.05832605,412.1319015,2019,5,15,6,43,7.15E-06,0
ISS (ZARYA),33.02895344,-19.78567674,411.6934228,2019,5,15,6,44,3.58E-06,0
ISS (ZARYA),30.35849,-16.71542373,411.274288,2019,5,15,6,45,0,0
ISS (ZARYA),27.60721126,-13.82311535,410.8868251,2019,5,15,6,45,59.99999642,0
ISS (ZARYA),24.78730352,-11.0856339,410.5429826,2019,5,15,6,46,59.99999285,0
ISS (ZARYA),21.90948901,-8.481399905,410.2540853,2019,5,15,6,47,59.99998927,0
ISS (ZARYA),18.98325965,-5.990395207,410.0305992,2019,5,15,6,48,59.99998569,0
ISS (ZARYA),16.01708972,-3.594073756,409.8819118,2019,5,15,6,49,59.99998212,0
ISS (ZARYA),13.0186238,-1.275205051,409.8161307,2019,5,15,6,51,1.88E-05,0
ISS (ZARYA),9.994852928,0.982310223,409.839906,2019,5,15,6,52,1.52E-05,0
ISS (ZARYA),6.95225166,3.193657128,409.9582786,2019,5,15,6,53,1.16E-05,0
ISS (ZARYA),3.896919465,5.373313245,410.1745599,2019,5,15,6,54,8.05E-06,0
ISS (ZARYA),0.834699992,7.535265799,410.4902437,2019,5,15,6,55,4.47E-06,0
ISS (ZARYA),-2.228706034,9.693224237,410.9049526,2019,5,15,6,56,8.94E-07,0
ISS (ZARYA),-5.287632662,11.86083223,411.4164207,2019,5,15,6,56,59.99999732,0
ISS (ZARYA),-8.336341666,14.05187896,412.0205126,2019,5,15,6,57,59.99999374,0
ISS (ZARYA),-11.36891301,16.28051087,412.7112786,2019,5,15,6,58,59.99999017,0
ISS (ZARYA),-14.37912922,18.56144445,413.4810446,2019,5,15,6,59,59.99998659,0
ISS (ZARYA),-17.36034996,20.91017924,414.3205349,2019,5,15,7,0,59.99998301,0
ISS (ZARYA),-20.30537329,23.3432075,415.2190263,2019,5,15,7,1,59.99997944,0
ISS (ZARYA),-23.20628187,25.87821521,416.1645293,2019,5,15,7,3,1.61E-05,0
ISS (ZARYA),-26.05425972,28.53425019,417.1439911,2019,5,15,7,4,1.25E-05,0
ISS (ZARYA),-28.8394063,31.33186026,418.1435229,2019,5,15,7,5,8.94E-06,0
ISS (ZARYA),-31.55050929,34.29313128,419.1486382,2019,5,15,7,6,5.36E-06,0
ISS (ZARYA),-34.17480876,37.44159574,420.1445032,2019,5,15,7,7,1.79E-06,0
ISS (ZARYA),-36.69775079,40.80192357,421.1161938,2019,5,15,7,7,59.99999821,0
ISS (ZARYA),-39.10275182,44.39929067,422.0489527,2019,5,15,7,8,59.99999464,0
ISS (ZARYA),-41.37100703,48.25829262,422.9284443,2019,5,15,7,9,59.99999106,0
ISS (ZARYA),-43.48139544,52.40125705,423.7410008,2019,5,15,7,10,59.99998748,0
ISS (ZARYA),-45.41055651,56.84583399,424.4738571,2019,5,15,7,11,59.99998391,0
ISS (ZARYA),-47.13323437,61.60183085,425.1153686,2019,5,15,7,12,59.99998033,0
ISS (ZARYA),-48.62299448,66.66746675,425.6552112,2019,5,15,7,14,1.70E-05,0
ISS (ZARYA),-49.85338949,72.0255127,426.0845558,2019,5,15,7,15,1.34E-05,0
ISS (ZARYA),-50.79960015,77.64024281,426.3962213,2019,5,15,7,16,9.83E-06,0
ISS (ZARYA),-51.4404152,83.45628452,426.5847966,2019,5,15,7,17,6.26E-06,0
ISS (ZARYA),-51.76028946,89.40049648,426.6467343,2019,5,15,7,18,2.68E-06,0
ISS (ZARYA),-51.75107006,95.38729348,426.5804128,2019,5,15,7,18,59.99999911,0
ISS (ZARYA),-51.41297714,101.3267568,426.3861679,2019,5,15,7,19,59.99999553,0
ISS (ZARYA),-50.75457601,107.1337815,426.0662898,2019,5,15,7,20,59.99999195,0
ISS (ZARYA),-49.79174876,112.7360737,425.6249898,2019,5,15,7,21,59.99998838,0
ISS (ZARYA),-48.54593985,118.0792971,425.0683338,2019,5,15,7,22,59.9999848,0
ISS (ZARYA),-47.04209395,123.1287663,424.4041451,2019,5,15,7,23,59.99998122,0
ISS (ZARYA),-45.30668396,127.8681801,423.641877,2019,5,15,7,25,1.79E-05,0
ISS (ZARYA),-43.36610421,132.2964702,422.7924611,2019,5,15,7,26,1.43E-05,0
ISS (ZARYA),-41.24551915,136.4239603,421.8681234,2019,5,15,7,27,1.07E-05,0
ISS (ZARYA),-38.96817424,140.2686267,420.8821849,2019,5,15,7,28,7.15E-06,0
